split,sequence,block_id,workload_phase,prompt_tokens,output_tokens,concurrency,requested_power_limit_w,requested_clock_mhz,batch_index,request_index,prompt_tokens_observed,completion_tokens,ttft_s,tpot_s,total_s,start_elapsed_s,end_elapsed_s
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,16,4,128,32,0.6734865669998271,0.1012031497741939,3.810784209999838,1860.0871459700002,1863.89793018
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,16,5,128,32,0.6742500160000873,0.10121741893547756,3.8119900029998917,1860.086071157,1863.89806116
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,16,6,128,32,0.6750321429999531,0.10121236758064814,3.8126155380000455,1860.0853874250001,1863.8980029630002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,16,7,128,32,0.15706781599988062,0.11464166677419305,3.710959485999865,1860.0848093000002,1863.795768786
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,17,0,128,32,0.6702025390000017,0.10131506677419477,3.81096960900004,1863.90081016,1867.711779769
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,17,1,128,32,0.6702948339998329,0.10132095629032553,3.8112444789999245,1863.9010739080002,1867.712318387
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,17,2,128,32,0.6693291250001039,0.10133333651612937,3.8106625570001142,1863.901593694,1867.712256251
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,17,3,128,32,0.15285888800008252,0.11465878864516027,3.707281336000051,1863.902548665,1867.609830001
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,17,4,128,32,0.6693849800001317,0.10132137699999857,3.8103476670000873,1863.901853715,1867.712201382
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,17,5,128,32,0.6693319589999192,0.10130928451613111,3.8099197789999835,1863.9022110330002,1867.7121308120002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,17,6,128,32,0.6701400829999784,0.10130857512903306,3.810705912000003,1863.9013325610001,1867.7120384730001
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,17,7,128,32,0.6706140789999608,0.1012972748064473,3.8108295979998275,1863.9005241030002,1867.711353701
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,18,0,128,32,0.15631361499981722,0.11475362380645404,3.7136759529998926,1867.7143969580002,1871.428072911
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,18,1,128,32,0.6746958159999394,0.10129875851613003,3.81495732999997,1867.715158468,1871.530115798
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,18,2,128,32,0.6739501439999458,0.10128983570968059,3.813935051000044,1867.715807664,1871.529742715
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,18,3,128,32,0.6756028059999153,0.10129798670967713,3.815840393999906,1867.7146519310002,1871.530492325
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,18,4,128,32,0.6752253669999391,0.10130088241935335,3.815552721999893,1867.7148661810002,1871.530418903
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,18,5,128,32,0.6741299880000042,0.10131164232258573,3.814790900000162,1867.715504794,1871.5302956940002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,18,6,128,32,0.6610329679999722,0.10131480958064516,3.8017920649999724,1867.728428949,1871.530221014
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,18,7,128,32,0.6760487290000583,0.10129626058064346,3.8162328070000058,1867.714121377,1871.530354184
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,19,0,128,32,0.15523978900000657,0.11471578661290081,3.7114291739999317,1871.532460307,1875.243889481
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,19,1,128,32,0.6749406219998946,0.10123758564516046,3.8133057769998686,1871.5333397910001,1875.346645568
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,19,2,128,32,0.6757141470000079,0.10122860135483748,3.81380078899997,1871.5327593900001,1875.346560179
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,19,3,128,32,0.6750231940000049,0.1012176248709693,3.8127695650000533,1871.533704315,1875.34647388
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,19,4,128,32,0.6744170669999221,0.10123645532258531,3.8127471820000665,1871.533978909,1875.3467260910002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,19,5,128,32,0.6756368569999722,0.10119624574193245,3.812720474999878,1871.533035563,1875.345756038
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,19,6,128,32,0.6738159630001519,0.10118086164516171,3.810422674000165,1871.534784298,1875.3452069720001
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,19,7,128,32,0.6759843560000718,0.1012046093870932,3.813327246999961,1871.532177842,1875.345505089
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,20,0,128,32,0.6792432939998889,0.10152786790322646,3.826607198999909,1875.3486858830001,1879.175293082
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,20,1,128,32,0.6787375900000825,0.10150922616128721,3.8255236009999862,1875.348933426,1879.174457027
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,20,2,128,32,0.6781880730000012,0.10148952541935467,3.824363360999996,1875.3498894840002,1879.1742528450002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,20,3,128,32,0.6788785610001469,0.10149459319354866,3.825210950000155,1875.349502389,1879.1747133390002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,20,4,128,32,0.6781371509998735,0.10150800274193957,3.824885236,1875.3501780620002,1879.1750632980002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,20,5,128,32,0.6771172109999952,0.10149498451613498,3.8234617310001795,1875.350700835,1879.1741625660002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,20,6,128,32,0.6790811800001393,0.10149730074192942,3.8254975029999514,1875.349161156,1879.174658659
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,20,7,128,32,0.1542342230000031,0.1149393205806489,3.717353161000119,1875.348398977,1879.065752138
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,21,0,128,32,0.6696177440001065,0.10130782635483669,3.810160361000044,1879.178410467,1882.988570828
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,21,1,128,32,0.6707373530000496,0.10132095877419224,3.811687075000009,1879.177424766,1882.989111841
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,21,2,128,32,0.6696291069999916,0.10130633012903262,3.8101253410000027,1879.178632289,1882.98875763
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,21,3,128,32,0.6707395139999335,0.10130347299999695,3.811147176999839,1879.1776705930001,1882.98881777
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,21,4,128,32,0.6701585549999436,0.10131123941935202,3.8108069769998565,1879.1781814580002,1882.988988435
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,21,5,128,32,0.6691761229999429,0.10129545490322896,3.8093352250000407,1879.179340891,1882.988676116
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,21,6,128,32,0.6698297769999044,0.10130901487096824,3.81040923799992,1879.1779013300002,1882.988310568
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,21,7,128,32,0.14338467600009608,0.11520844716128963,3.7148465380000744,1879.177145564,1882.8919921020001
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,22,0,128,32,0.15374920600015685,0.11491407399999375,3.716085499999963,1882.991184532,1886.707270032
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,22,1,128,32,0.6816157879998173,0.10116676196774631,3.817785408999953,1882.9926087400002,1886.810394149
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,22,2,128,32,0.6826492909999615,0.1011664300322595,3.818808622000006,1882.9914524540002,1886.8102610760002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,22,3,128,32,0.687720125000169,0.10096792306451115,3.8177257400000144,1882.992025644,1886.809751384
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,22,4,128,32,0.6805069929998808,0.10117292725806604,3.816867737999928,1882.9934722080002,1886.810339946
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,22,5,128,32,0.6825621620000675,0.10115058209677015,3.8182302069999423,1882.991740759,1886.809970966
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,22,6,128,32,0.6762155950000306,0.10130153438709502,3.8165631609999764,1882.9923071,1886.808870261
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,22,7,128,32,0.6829478639999707,0.10117292351613345,3.8193084930001078,1882.990879877,1886.81018837
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,23,0,128,32,0.1565616940001746,0.11510367003225222,3.7247754649999933,1886.813352999,1890.538128464
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,23,1,128,32,0.6829802459999428,0.10118843603225786,3.8198217629999363,1886.8125142170002,1890.63233598
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,23,2,128,32,0.6828661679999186,0.10118662229032335,3.8196514589999424,1886.8127863020002,1890.6324377610001
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,23,3,128,32,0.680779541999982,0.101188431193548,3.81762090899997,1886.814626412,1890.632247321
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,23,4,128,32,0.6815645209999275,0.10120126890322559,3.8188038569999208,1886.8137620260002,1890.632565883
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,23,5,128,32,0.68110273100001,0.1012025119999972,3.818380602999923,1886.8141201810001,1890.632500784
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,23,6,128,32,0.682020907000151,0.10115984764516109,3.8179761840001447,1886.813060769,1890.6310369530001
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,23,7,128,32,0.68335157599995,0.10115469893548834,3.8191472430000886,1886.812234957,1890.6313822000002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,24,0,128,32,0.6919119039998805,0.10133438796774205,3.833277930999884,1890.635849013,1894.469126944
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,24,1,128,32,0.692980352999939,0.1013447560322572,3.834667789999912,1890.634646121,1894.469313911
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,24,2,128,32,0.6917716430000382,0.101318424838705,3.832642812999893,1890.636395121,1894.469037934
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,24,3,128,32,0.6929739839999911,0.10131827593548429,3.833840538000004,1890.634899896,1894.468740434
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,24,4,128,32,0.6910594020000644,0.10132896654838605,3.8322573650000322,1890.637003217,1894.469260582
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,24,5,128,32,0.6927922800000488,0.1013210254516179,3.833744069000204,1890.635468921,1894.4692129900002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,24,6,128,32,0.1583333789999415,0.11505867503225795,3.7251523049999378,1890.635164276,1894.360316581
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,24,7,128,32,0.6936023219998333,0.10132268377419824,3.834605518999979,1890.6343556230001,1894.4689611420001
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,25,0,128,32,0.14776728200013167,0.1152387280645129,3.7201678520000314,1894.471370726,1898.191538578
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,25,1,128,32,0.6792324670000198,0.10118574683871238,3.815990619000104,1894.471626382,1898.2876170010002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,25,2,128,32,0.6783617090000007,0.10118693303225852,3.815156633000015,1894.472365409,1898.287522042
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,25,3,128,32,0.6780047960000957,0.1011526093870998,3.8137356870001895,1894.473298786,1898.2870344730002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,25,4,128,32,0.6786540800001148,0.10116053258064077,3.814630589999979,1894.472570529,1898.287201119
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,25,5,128,32,0.6784778829999141,0.1011880464516106,3.8153073229998427,1894.4721166860002,1898.287424009
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,25,6,128,32,0.6794945010001356,0.10113633141935269,3.814720775000069,1894.471868418,1898.286589193
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,25,7,128,32,0.6799231610000334,0.10116583029032207,3.8160639000000174,1894.4710838580002,1898.2871477580002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,26,0,128,32,0.15348980500016296,0.1149495330322562,3.716925329000105,1898.289765668,1902.006690997
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,26,1,128,32,0.682106062999992,0.1014455479677391,3.826918049999904,1898.2901051150002,1902.117023165
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,26,2,128,32,0.6815249690000655,0.1014189067419363,3.8255110780000905,1898.29125152,1902.1167625980002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,26,3,128,32,0.6818552079998881,0.10147299677419876,3.8275181080000493,1898.290461317,1902.1179794250002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,26,4,128,32,0.6809705090001898,0.10143499493547976,3.8254553520000627,1898.291508454,1902.116963806
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,26,5,128,32,0.6811642339998798,0.10143517645161088,3.8256547039998168,1898.2908574090002,1902.116512113
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,26,6,128,32,0.6808697369999663,0.10141987306452217,3.8248858020001535,1898.291810724,1902.1166965260002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,26,7,128,32,0.683134968999866,0.1014381661290328,3.827718118999883,1898.2894644780001,1902.117182597
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,27,0,128,32,0.1460088149999592,0.11560112716128676,3.729643756999849,1902.1200816950002,1905.849725452
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,27,1,128,32,0.6771999549998782,0.10147641435483937,3.8229687999998987,1902.1210134770001,1905.943982277
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,27,2,128,32,0.6768402000000151,0.1014777709354847,3.8226510990000406,1902.121281051,1905.9439321500001
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,27,3,128,32,0.6775784300000396,0.10148239254838318,3.8235325989999183,1902.1203297260001,1905.943862325
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,27,4,128,32,0.6776998089999324,0.10145171925806871,3.8227031060000627,1902.1207760940001,1905.9434792000002
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,27,5,128,32,0.6759704130001865,0.10144409090322194,3.8207372310000665,1902.121792895,1905.942530126
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,27,6,128,32,0.6774490800000876,0.10145835770967712,3.8226581690000785,1902.120560992,1905.9432191610001
training,training_a,training_a_pulse_03,decode,128,32,8,46.0,2040,27,7,128,32,0.6786439519999021,0.10146453822581099,3.8240446370000427,1902.1197525940001,1905.9437972310002
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,0,0,128,32,0.3971267489996535,0.06030741900000184,2.2666567379997105,2198.321548012,2200.58820475
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,0,1,128,32,0.3994955959997242,0.06030796567741955,2.2690425319997303,2198.319253984,2200.588296516
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,0,2,128,32,0.40297875099986413,0.06012915387095892,2.2669825209995906,2198.3208287370003,2200.587811258
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,0,3,128,32,0.3987167430000227,0.06029497612902442,2.26786100299978,2198.320135624,2200.587996627
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,0,4,128,32,0.4043563989998802,0.06010618290322107,2.2676480689997334,2198.3195568260003,2200.587204895
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,0,5,128,32,0.09306757500007734,0.06812970309676765,2.2050883709998743,2198.319844263,2200.524932634
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,0,6,128,32,0.39838422699995135,0.06027179822580541,2.266809971999919,2198.3205686270003,2200.587378599
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,0,7,128,32,0.4050654970001233,0.06012519135483965,2.2689464290001524,2198.318940535,2200.587886964
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,1,0,128,32,0.08354937099966264,0.06877204054839123,2.2154826279997906,2200.5910249490003,2202.806507577
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,1,1,128,32,0.4015815749999092,0.06068692512904348,2.282876254000257,2200.590276633,2202.8731528870003
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,1,2,128,32,0.3998099020000154,0.06068097548387091,2.2809201420000136,2200.591965029,2202.8728851710002
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,1,3,128,32,0.4009171930001685,0.06067460445161311,2.281829931000175,2200.590510336,2202.8723402670003
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,1,4,128,32,0.4004079390001607,0.060693705387092775,2.2819128060000367,2200.590752616,2202.872665422
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,1,5,128,32,0.40031951699984347,0.06064569729032002,2.2803361329997642,2200.59160559,2202.871941723
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,1,6,128,32,0.40021766400013803,0.06069390793547955,2.281728810000004,2200.591295745,2202.873024555
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,1,7,128,32,0.4013217110000369,0.06069850845161425,2.2829754730000786,2200.589990305,2202.872965778
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,2,0,128,32,0.39746722199970463,0.06072749864516745,2.2800196799998957,2202.8768676570003,2205.156887337
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,2,1,128,32,0.08466391599995404,0.06890739387096889,2.2207931259999896,2202.875515971,2205.096309097
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,2,2,128,32,0.3979962009998417,0.06069992516130139,2.2796938810001848,2202.876021732,2205.155715613
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,2,3,128,32,0.39802884499977154,0.06074260977420049,2.2810497479999867,2202.8757640520002,2205.1568138000002
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,2,4,128,32,0.3972848979997252,0.06074685577419997,2.2804374269999244,2202.876256801,2205.156694228
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,2,5,128,32,0.39736435199984044,0.06074722490323057,2.280528323999988,2202.876525256,2205.15705358
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,2,6,128,32,0.3968359390000842,0.06073676506451692,2.2796756560001086,2202.877320482,2205.156996138
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,2,7,128,32,0.3984212129998923,0.0607446136129012,2.2815042349998294,2202.875262466,2205.156766701
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,3,0,128,32,0.0830508330000157,0.07035122067742533,2.263938674000201,2205.159824453,2207.4237631270003
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,3,1,128,32,0.3037323049998122,0.0647904893871049,2.312237476000064,2205.159022394,2207.4712598700003
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,3,2,128,32,0.30367522599999575,0.06479222616128262,2.312234236999757,2205.159302072,2207.471536309
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,3,3,128,32,0.49004811699978745,0.06059211490323393,2.368403679000039,2205.160162638,2207.5285663170002
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,3,4,128,32,0.4896509260001949,0.06059100048387042,2.367971941000178,2205.160466888,2207.528438829
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,3,5,128,32,0.48960848600017925,0.06058076083870894,2.3676120720001563,2205.16073749,2207.528349562
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,3,6,128,32,0.30351322400019853,0.06476390109676891,2.311194158000035,2205.159559502,2207.47075366
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,3,7,128,32,0.3038593639998908,0.06478726206451908,2.3122644879999825,2205.15875288,2207.471017368
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,4,0,128,32,0.41160093899998174,0.06064822796774787,2.2916960060001657,2207.530638953,2209.8223349590003
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,4,1,128,32,0.41123476499979006,0.06064125412903224,2.2911136429997896,2207.5315721,2209.822685743
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,4,2,128,32,0.410777163000148,0.06064886229032415,2.2908918940001968,2207.531333685,2209.822225579
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,4,3,128,32,0.08580103799977223,0.06920215574193149,2.2310678659996483,2207.5308819790002,2209.761949845
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,4,4,128,32,0.41039453199982745,0.06063070274193148,2.2899463169997034,2207.532201715,2209.822148032
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,4,5,128,32,0.4113559779998468,0.060649674129029836,2.2914958759997717,2207.531117722,2209.822613598
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,4,6,128,32,0.41088614799991774,0.06061957706452308,2.2900930370001333,2207.531787585,2209.821880622
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,4,7,128,32,0.4120188950000738,0.06060384693547906,2.2907381499999246,2207.530324033,2209.821062183
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,5,0,128,32,0.42024417899983746,0.060563757580644785,2.2977206639998258,2209.824985951,2212.122706615
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,5,1,128,32,0.08372855600009643,0.06948165232257277,2.237659777999852,2209.825264476,2212.062924254
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,5,2,128,32,0.4192908120003267,0.06058433606450865,2.297405230000095,2209.82620228,2212.12360751
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,5,3,128,32,0.41881403699972,0.06059048303225814,2.2971190109997224,2209.8265787230002,2212.123697734
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,5,4,128,32,0.4180927519996658,0.060543291677423706,2.2949347939998006,2209.8276779450002,2212.122612739
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,5,5,128,32,0.4198537869997381,0.060576054709687716,2.2977114830000573,2209.8258259570002,2212.1235374400003
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,5,6,128,32,0.4204113209998468,0.06057598135483262,2.298266742999658,2209.8255177270003,2212.12378447
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,5,7,128,32,0.4209027510000851,0.06057674396773901,2.2987818139999945,2209.824683026,2212.12346484
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,6,0,128,32,0.42027492499983055,0.06049150054839687,2.2955114420001337,2212.127022993,2214.422534435
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,6,1,128,32,0.4206721179998567,0.06048463583870363,2.295695828999669,2212.126231258,2214.421927087
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,6,2,128,32,0.08332228900007976,0.06941586012903973,2.2352139530003114,2212.126483186,2214.361697139
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,6,3,128,32,0.41870994700002484,0.060509467709673644,2.294503445999908,2212.128325528,2214.422828974
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,6,4,128,32,0.4201618110000709,0.06049459277418493,2.295494186999804,2212.127280694,2214.422774881
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,6,5,128,32,0.4195515799997338,0.0604920694516207,2.2948057329999756,2212.127667822,2214.422473555
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,6,6,128,32,0.42079141200019876,0.060486967516123605,2.2958874050000304,2212.12673658,2214.422623985
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,6,7,128,32,0.421195613999771,0.06050239419355127,2.2967698339998606,2212.125945307,2214.422715141
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,7,0,128,32,0.4310124420003376,0.060444065774185395,2.304778481000085,2214.4251307,2216.729909181
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,7,1,128,32,0.4313946309998755,0.06045568848386181,2.3055209739995917,2214.4248639370003,2216.730384911
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,7,2,128,32,0.4297870049999801,0.06043416919354997,2.3032462500000292,2214.4265715340002,2216.7298177840003
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,7,3,128,32,0.4305348889997731,0.060453151096768826,2.304582572999607,2214.4259000790003,2216.730482652
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,7,4,128,32,0.4313395180001862,0.06042038535484138,2.304371464000269,2214.425341664,2216.729713128
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,7,5,128,32,0.430405447999874,0.0604518742580665,2.3044135499999356,2214.4255851420003,2216.729998692
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,7,6,128,32,0.08283804199982114,0.06956539012903264,2.239365135999833,2214.426251499,2216.665616635
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,7,7,128,32,0.4319452810000257,0.06043719854838973,2.305498436000107,2214.424583325,2216.7300817610003
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,8,0,128,32,0.08509642500030168,0.06954328587096004,2.2409382870000627,2216.732741331,2218.973679618
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,8,1,128,32,0.40844809500003976,0.06108178016129093,2.3019832800000586,2216.734690924,2219.036674204
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,8,2,128,32,0.4104762239999218,0.06105384283870491,2.303145351999774,2216.7336476210003,2219.036792973
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,8,3,128,32,0.4092278240000269,0.06107740709678417,2.3026274440003363,2216.734261228,2219.0368886720003
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,8,4,128,32,0.40993696199984697,0.061072416290332304,2.3031818670001485,2216.733030802,2219.036212669
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,8,5,128,32,0.4092932510002356,0.06109563883870989,2.303258055000242,2216.73394642,2219.037204475
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,8,6,128,32,0.41026205900016066,0.06107655583871512,2.3036352900003294,2216.733314096,2219.0369493860003
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,8,7,128,32,0.4109176080000907,0.061066662000000854,2.303984130000117,2216.732470676,2219.036454806
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,9,0,128,32,0.08376441000018531,0.06974432716128097,2.2458385519998956,2219.039463384,2221.285301936
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,9,1,128,32,0.4071873300003972,0.06127365958064406,2.306670777000363,2219.040167109,2221.3468378860002
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,9,2,128,32,0.4078580899999906,0.06128533193548485,2.307703380000021,2219.039227745,2221.346931125
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,9,3,128,32,0.40756765499963876,0.061240707483883,2.306029587000012,2219.0399251510003,2221.3459547380003
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,9,4,128,32,0.40688112999987425,0.06128200170967595,2.3066231829998287,2219.040389019,2221.347012202
training,training_a,training_a_pulse_04,decode,128,32,8,58.0,2040,9,5,128,32,0.4077443080000194,0.061265147580651234,2.3069638830002077,2219.039687268,2221.346651151
