elapsed_s,utc,phase,graphics_clock_mhz,memory_clock_mhz,power_w,temperature_c,utilization_percent,memory_used_mib,split,sequence,block_id,block_role,requested_power_limit_w,requested_clock_mhz,workload_phase
435.480815772,2026-09-03T12:53:21.437451+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
435.58125646199994,2026-09-03T12:53:21.537892+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
435.680882837,2026-09-03T12:53:21.637519+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
435.781442159,2026-09-03T12:53:21.738084+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
435.881164184,2026-09-03T12:53:21.837800+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
435.981601641,2026-09-03T12:53:21.938238+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
436.081603801,2026-09-03T12:53:22.038240+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
436.18166870799996,2026-09-03T12:53:22.138306+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
436.28157358500005,2026-09-03T12:53:22.238211+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
436.38190278699994,2026-09-03T12:53:22.338538+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
436.481562046,2026-09-03T12:53:22.438197+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
436.582641751,2026-09-03T12:53:22.539278+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
436.68245680200005,2026-09-03T12:53:22.639094+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
436.78294462099996,2026-09-03T12:53:22.739581+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
436.88322418099995,2026-09-03T12:53:22.839861+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
436.98267981000004,2026-09-03T12:53:22.939315+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
437.082512799,2026-09-03T12:53:23.039148+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.44,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
