phase,prompt_tokens,output_tokens,concurrency,requested_clock_mhz,realized_clock_mhz,repeat,ttft_s,tpot_s,total_s,energy_j,mean_power_w,peak_power_w,peak_temp_c,telemetry_sample_count,telemetry_fallback_used,request_index,completion_tokens,prompt_tokens_observed
prefill,2048,1,8,1125,915.3125,1,4.179360938999707,0.0,4.179503036999449,39.00885369988492,65.34083333333332,66.66,71.0,48,False,3,1,2048
prefill,2048,1,8,1125,915.3125,1,1.203581388999737,0.0,1.203729633999501,39.00885369988492,65.34083333333332,66.66,71.0,48,False,4,1,2048
prefill,2048,1,8,1125,915.3125,1,4.771464322000611,0.0,4.771602780000649,39.00885369988492,65.34083333333332,66.66,71.0,48,False,5,1,2048
prefill,2048,1,8,1125,915.3125,1,2.9815563500005737,0.0,2.981707562000338,39.00885369988492,65.34083333333332,66.66,71.0,48,False,6,1,2048
prefill,2048,1,8,1125,915.3125,1,3.57135214399932,0.0,3.571478324999589,39.00885369988492,65.34083333333332,66.66,71.0,48,False,7,1,2048
prefill,2048,1,8,1125,903.4375,2,0.5902666799993312,0.0,0.5903973449994737,39.32391592230216,65.275625,66.49,72.0,48,False,0,1,2048
prefill,2048,1,8,1125,903.4375,2,1.79393983799946,0.0,1.794069491999835,39.32391592230216,65.275625,66.49,72.0,48,False,1,1,2048
prefill,2048,1,8,1125,903.4375,2,3.603015375000723,0.0,3.603147636000358,39.32391592230216,65.275625,66.49,72.0,48,False,2,1,2048
prefill,2048,1,8,1125,903.4375,2,2.403580067999428,0.0,2.4037136319993806,39.32391592230216,65.275625,66.49,72.0,48,False,3,1,2048
prefill,2048,1,8,1125,903.4375,2,4.815241964000052,0.0,4.815417574000094,39.32391592230216,65.275625,66.49,72.0,48,False,4,1,2048
prefill,2048,1,8,1125,903.4375,2,1.201809879999928,0.0,1.2019489670001349,39.32391592230216,65.275625,66.49,72.0,48,False,5,1,2048
prefill,2048,1,8,1125,903.4375,2,4.215533108999807,0.0,4.215667527999358,39.32391592230216,65.275625,66.49,72.0,48,False,6,1,2048
prefill,2048,1,8,1125,903.4375,2,3.010712137000155,0.0,3.010865511000702,39.32391592230216,65.275625,66.49,72.0,48,False,7,1,2048
prefill,2048,1,8,1125,900.3061224489796,3,2.4152959790008026,0.0,2.415439633999995,39.42991742752099,65.09816326530611,65.6,73.0,49,False,0,1,2048
prefill,2048,1,8,1125,900.3061224489796,3,3.6243104310005947,0.0,3.6244505630002095,39.42991742752099,65.09816326530611,65.6,73.0,49,False,1,1,2048
prefill,2048,1,8,1125,900.3061224489796,3,0.5938490290000118,0.0,0.5940293530002236,39.42991742752099,65.09816326530611,65.6,73.0,49,False,2,1,2048
prefill,2048,1,8,1125,900.3061224489796,3,1.8050484830000642,0.0,1.8052211370004443,39.42991742752099,65.09816326530611,65.6,73.0,49,False,3,1,2048
prefill,2048,1,8,1125,900.3061224489796,3,4.23935637699924,0.0,4.239490585999192,39.42991742752099,65.09816326530611,65.6,73.0,49,False,4,1,2048
prefill,2048,1,8,1125,900.3061224489796,3,3.025666364999779,0.0,3.0258395159999054,39.42991742752099,65.09816326530611,65.6,73.0,49,False,5,1,2048
prefill,2048,1,8,1125,900.3061224489796,3,4.841139987000133,0.0,4.8413271849995,39.42991742752099,65.09816326530611,65.6,73.0,49,False,6,1,2048
prefill,2048,1,8,1125,900.3061224489796,3,1.2143906530000095,0.0,1.2145246979998774,39.42991742752099,65.09816326530611,65.6,73.0,49,False,7,1,2048
prefill,2048,1,8,1125,891.875,4,1.8004315220005083,0.0,1.8005637980004394,39.59907750795172,65.20541666666664,66.04,73.0,48,False,0,1,2048
prefill,2048,1,8,1125,891.875,4,3.6329531730007147,0.0,3.633178869999938,39.59907750795172,65.20541666666664,66.04,73.0,48,False,1,1,2048
prefill,2048,1,8,1125,891.875,4,4.248533508000037,0.0,4.248676945000625,39.59907750795172,65.20541666666664,66.04,73.0,48,False,2,1,2048
prefill,2048,1,8,1125,891.875,4,3.0307768849997956,0.0,3.0309140279996427,39.59907750795172,65.20541666666664,66.04,73.0,48,False,3,1,2048
prefill,2048,1,8,1125,891.875,4,4.856829524999739,0.0,4.857009782000205,39.59907750795172,65.20541666666664,66.04,73.0,48,False,4,1,2048
prefill,2048,1,8,1125,891.875,4,1.204353600000104,0.0,1.2045468229998733,39.59907750795172,65.20541666666664,66.04,73.0,48,False,5,1,2048
prefill,2048,1,8,1125,891.875,4,2.415901987000325,0.0,2.416039042999728,39.59907750795172,65.20541666666664,66.04,73.0,48,False,6,1,2048
prefill,2048,1,8,1125,891.875,4,0.592383031999816,0.0,0.5925228850001076,39.59907750795172,65.20541666666664,66.04,73.0,48,False,7,1,2048
prefill,4096,1,1,1125,936.25,0,1.209946983000009,0.0,1.210220238999682,80.52000810778156,66.5075,66.9,69.0,12,False,0,1,4096
prefill,4096,1,1,1125,938.75,1,1.2113902610008154,0.0,1.2115394070006005,79.70001457570953,65.76666666666667,65.97,70.0,12,False,0,1,4096
prefill,4096,1,1,1125,951.25,2,1.2111487109996233,0.0,1.2112892389995977,77.75001521775717,64.21416666666667,65.54,70.0,12,False,0,1,4096
prefill,4096,1,1,1125,950.0,3,1.2114800330000435,0.0,1.2116273430001456,77.31949674630113,63.834166666666654,65.03,71.0,12,False,0,1,4096
prefill,4096,1,1,1125,940.0,4,1.212373813999875,0.0,1.2125117489995318,79.76409472970992,65.75583333333333,66.04,71.0,12,False,0,1,4096
prefill,4096,1,4,1125,932.4489795918367,0,1.2211823699999513,0.0,1.2213343619996522,78.88648887631149,64.92020408163266,65.51,70.0,49,False,0,1,4096
prefill,4096,1,4,1125,932.4489795918367,0,3.638767876000202,0.0,3.6389188630000717,78.88648887631149,64.92020408163266,65.51,70.0,49,False,1,1,4096
prefill,4096,1,4,1125,932.4489795918367,0,4.85860994199993,0.0,4.8587440350002,78.88648887631149,64.92020408163266,65.51,70.0,49,False,2,1,4096
prefill,4096,1,4,1125,932.4489795918367,0,2.4324970380002924,0.0,2.432630101000541,78.88648887631149,64.92020408163266,65.51,70.0,49,False,3,1,4096
prefill,4096,1,4,1125,927.5510204081633,1,3.6617509029993016,0.0,3.6618890559993815,79.83737075263512,65.23244897959184,66.35,71.0,49,False,0,1,4096
prefill,4096,1,4,1125,927.5510204081633,1,4.89372478200039,0.0,4.893866544000048,79.83737075263512,65.23244897959184,66.35,71.0,49,False,1,1,4096
prefill,4096,1,4,1125,927.5510204081633,1,2.438267017000726,0.0,2.4384547080007906,79.83737075263512,65.23244897959184,66.35,71.0,49,False,2,1,4096
prefill,4096,1,4,1125,927.5510204081633,1,1.2252389909999692,0.0,1.2254151969991653,79.83737075263512,65.23244897959184,66.35,71.0,49,False,3,1,4096
prefill,4096,1,4,1125,924.4897959183673,2,3.67057519699938,0.0,3.670734485999674,80.23418511266247,65.36224489795919,66.62,72.0,49,False,0,1,4096
prefill,4096,1,4,1125,924.4897959183673,2,4.907022530999711,0.0,4.907222790999185,80.23418511266247,65.36224489795919,66.62,72.0,49,False,1,1,4096
prefill,4096,1,4,1125,924.4897959183673,2,1.2213784010000381,0.0,1.2215368619999936,80.23418511266247,65.36224489795919,66.62,72.0,49,False,2,1,4096
prefill,4096,1,4,1125,924.4897959183673,2,2.443305297000734,0.0,2.4434376510007496,80.23418511266247,65.36224489795919,66.62,72.0,49,False,3,1,4096
prefill,4096,1,4,1125,913.8,3,4.949820675999945,0.0,4.949957648000236,80.0527812704317,64.64659999999999,65.47,73.0,50,False,0,1,4096
prefill,4096,1,4,1125,913.8,3,1.2296985140001198,0.0,1.229838803000348,80.0527812704317,64.64659999999999,65.47,73.0,50,False,1,1,4096
prefill,4096,1,4,1125,913.8,3,3.695266473000629,0.0,3.6954277520007963,80.0527812704317,64.64659999999999,65.47,73.0,50,False,2,1,4096
prefill,4096,1,4,1125,913.8,3,2.460228277999704,0.0,2.4603603049999947,80.0527812704317,64.64659999999999,65.47,73.0,50,False,3,1,4096
prefill,4096,1,4,1125,910.1020408163265,4,1.2304158400002052,0.0,1.230563288000667,81.07639911515368,65.34673469387756,67.19,74.0,49,False,0,1,4096
prefill,4096,1,4,1125,910.1020408163265,4,3.7044189159996677,0.0,3.704584721000174,81.07639911515368,65.34673469387756,67.19,74.0,49,False,1,1,4096
prefill,4096,1,4,1125,910.1020408163265,4,4.960333433999949,0.0,4.960472654000114,81.07639911515368,65.34673469387756,67.19,74.0,49,False,2,1,4096
prefill,4096,1,4,1125,910.1020408163265,4,2.4609427230006986,0.0,2.4611033420005697,81.07639911515368,65.34673469387756,67.19,74.0,49,False,3,1,4096
prefill,4096,1,8,1125,910.8673469387755,0,7.4093967320004595,0.0,7.4095273259999885,79.93882474906488,64.62214285714289,65.36,73.0,98,False,0,1,4096
prefill,4096,1,8,1125,910.8673469387755,0,9.8933968930005,0.0,9.89353339200079,79.93882474906488,64.62214285714289,65.36,73.0,98,False,1,1,4096
prefill,4096,1,8,1125,910.8673469387755,0,3.7039623270002267,0.0,3.7040943420006442,79.93882474906488,64.62214285714289,65.36,73.0,98,False,2,1,4096
prefill,4096,1,8,1125,910.8673469387755,0,6.172545080999953,0.0,6.172677668999313,79.93882474906488,64.62214285714289,65.36,73.0,98,False,3,1,4096
prefill,4096,1,8,1125,910.8673469387755,0,4.939170852000643,0.0,4.939304369000638,79.93882474906488,64.62214285714289,65.36,73.0,98,False,4,1,4096
prefill,4096,1,8,1125,910.8673469387755,0,8.648822697000469,0.0,8.64896570700057,79.93882474906488,64.62214285714289,65.36,73.0,98,False,5,1,4096
prefill,4096,1,8,1125,910.8673469387755,0,1.2357533019994662,0.0,1.2358847169998626,79.93882474906488,64.62214285714289,65.36,73.0,98,False,6,1,4096
prefill,4096,1,8,1125,910.8673469387755,0,2.4735080370001015,0.0,2.4737160310005493,79.93882474906488,64.62214285714289,65.36,73.0,98,False,7,1,4096
prefill,4096,1,8,1125,904.65,1,6.2111983920003695,0.0,6.211325835000025,80.90636802996657,64.8066,65.74,75.0,100,False,0,1,4096
prefill,4096,1,8,1125,904.65,1,1.2377619850003612,0.0,1.2379084710000825,80.90636802996657,64.8066,65.74,75.0,100,False,1,1,4096
prefill,4096,1,8,1125,904.65,1,8.724804727999981,0.0,8.72493651700006,80.90636802996657,64.8066,65.74,75.0,100,False,2,1,4096
prefill,4096,1,8,1125,904.65,1,7.462069940999754,0.0,7.462211416999708,80.90636802996657,64.8066,65.74,75.0,100,False,3,1,4096
prefill,4096,1,8,1125,904.65,1,2.4672346609995657,0.0,2.4673733629997514,80.90636802996657,64.8066,65.74,75.0,100,False,4,1,4096
prefill,4096,1,8,1125,904.65,1,9.981548089999706,0.0,9.981677750999552,80.90636802996657,64.8066,65.74,75.0,100,False,5,1,4096
prefill,4096,1,8,1125,904.65,1,4.962979548000476,0.0,4.963105878000533,80.90636802996657,64.8066,65.74,75.0,100,False,6,1,4096
prefill,4096,1,8,1125,904.65,1,3.709417668000242,0.0,3.7095477290004055,80.90636802996657,64.8066,65.74,75.0,100,False,7,1,4096
prefill,4096,1,8,1125,888.5294117647059,2,8.85740825099947,0.0,8.857540643999528,81.97563123813985,64.66735294117645,65.63,76.0,102,False,0,1,4096
prefill,4096,1,8,1125,888.5294117647059,2,5.041968409999754,0.0,5.042164483000306,81.97563123813985,64.66735294117645,65.63,76.0,102,False,1,1,4096
prefill,4096,1,8,1125,888.5294117647059,2,6.310652217999632,0.0,6.31078308799988,81.97563123813985,64.66735294117645,65.63,76.0,102,False,2,1,4096
prefill,4096,1,8,1125,888.5294117647059,2,2.503642808999757,0.0,2.503784708999774,81.97563123813985,64.66735294117645,65.63,76.0,102,False,3,1,4096
prefill,4096,1,8,1125,888.5294117647059,2,3.7611498610003764,0.0,3.7612859079999907,81.97563123813985,64.66735294117645,65.63,76.0,102,False,4,1,4096
prefill,4096,1,8,1125,888.5294117647059,2,1.2596199420004268,0.0,1.259748256000421,81.97563123813985,64.66735294117645,65.63,76.0,102,False,5,1,4096
prefill,4096,1,8,1125,888.5294117647059,2,10.139297582999461,0.0,10.139449328999945,81.97563123813985,64.66735294117645,65.63,76.0,102,False,6,1,4096
prefill,4096,1,8,1125,888.5294117647059,2,7.583316297000238,0.0,7.583465884000361,81.97563123813985,64.66735294117645,65.63,76.0,102,False,7,1,4096
prefill,4096,1,8,1125,875.2941176470588,3,7.7015048229995955,0.0,7.701677048999954,83.40876010539716,64.85833333333332,66.16,77.0,102,False,0,1,4096
prefill,4096,1,8,1125,875.2941176470588,3,1.2736394350004048,0.0,1.2738320650005335,83.40876010539716,64.85833333333332,66.16,77.0,102,False,1,1,4096
prefill,4096,1,8,1125,875.2941176470588,3,6.406575742000314,0.0,6.406759839000188,83.40876010539716,64.85833333333332,66.16,77.0,102,False,2,1,4096
prefill,4096,1,8,1125,875.2941176470588,3,8.993037216999255,0.0,8.99317377099942,83.40876010539716,64.85833333333332,66.16,77.0,102,False,3,1,4096
prefill,4096,1,8,1125,875.2941176470588,3,5.130885467000553,0.0,5.131021865000548,83.40876010539716,64.85833333333332,66.16,77.0,102,False,4,1,4096
prefill,4096,1,8,1125,875.2941176470588,3,3.838229355000294,0.0,3.838369559000057,83.40876010539716,64.85833333333332,66.16,77.0,102,False,5,1,4096
prefill,4096,1,8,1125,875.2941176470588,3,10.28409827500036,0.0,10.284458181000446,83.40876010539716,64.85833333333332,66.16,77.0,102,False,6,1,4096
prefill,4096,1,8,1125,875.2941176470588,3,2.551817507999658,0.0,2.552008308999575,83.40876010539716,64.85833333333332,66.16,77.0,102,False,7,1,4096
prefill,4096,1,8,1125,873.9320388349514,4,9.00825414800056,0.0,9.00838830000066,83.57646321215208,64.87689320388347,66.37,78.0,103,False,0,1,4096
prefill,4096,1,8,1125,873.9320388349514,4,1.2827771490001396,0.0,1.282943069999419,83.57646321215208,64.87689320388347,66.37,78.0,103,False,1,1,4096
prefill,4096,1,8,1125,873.9320388349514,4,3.854715467999995,0.0,3.8548868430007133,83.57646321215208,64.87689320388347,66.37,78.0,103,False,2,1,4096
prefill,4096,1,8,1125,873.9320388349514,4,10.302061069999581,0.0,10.302188468000168,83.57646321215208,64.87689320388347,66.37,78.0,103,False,3,1,4096
prefill,4096,1,8,1125,873.9320388349514,4,5.146747492000031,0.0,5.146886479999921,83.57646321215208,64.87689320388347,66.37,78.0,103,False,4,1,4096
prefill,4096,1,8,1125,873.9320388349514,4,7.715865033000227,0.0,7.716040686999804,83.57646321215208,64.87689320388347,66.37,78.0,103,False,5,1,4096
prefill,4096,1,8,1125,873.9320388349514,4,6.42778283700045,0.0,6.4279221540000435,83.57646321215208,64.87689320388347,66.37,78.0,103,False,6,1,4096
prefill,4096,1,8,1125,873.9320388349514,4,2.5613975649994245,0.0,2.56159450999985,83.57646321215208,64.87689320388347,66.37,78.0,103,False,7,1,4096
decode,128,128,1,1125,1123.3561643835617,0,0.07537632500043401,0.05694684285039487,7.307625367000583,467.60397146646534,63.98739726027397,64.48,69.0,73,False,0,128,128
decode,128,128,1,1125,1123.150684931507,1,0.07552589500028262,0.05694095236220336,7.3070268450001095,469.1201631125551,64.20027397260274,64.39,70.0,73,False,0,128,128
decode,128,128,1,1125,1122.945205479452,2,0.07543083299970021,0.05694826241732534,7.307860160000018,469.6686609891324,64.26972602739727,64.5,71.0,73,False,0,128,128
decode,128,128,1,1125,1122.7702702702702,3,0.07549781300076575,0.05694246696850142,7.307191118000446,469.33081587519644,64.23256756756759,64.7,72.0,74,False,0,128,128
decode,128,128,1,1125,1124.1780821917807,4,0.07515544499983662,0.05694311900786875,7.3069315589991675,472.67584644718477,64.68821917808218,64.8,72.0,73,False,0,128,128
decode,128,128,4,1125,1117.8947368421052,0,0.23737064200031455,0.0587059424960612,7.693025339000087,117.93758551502975,61.31460526315791,62.18,69.0,76,False,0,128,128
decode,128,128,4,1125,1117.8947368421052,0,0.23669542399966303,0.05870834410236386,7.692655124999874,117.93758551502975,61.31460526315791,62.18,69.0,76,False,1,128,128
decode,128,128,4,1125,1117.8947368421052,0,0.23704948100021284,0.05870823228346355,7.6929949810000835,117.93758551502975,61.31460526315791,62.18,69.0,76,False,2,128,128
decode,128,128,4,1125,1117.8947368421052,0,0.07894580799984396,0.0594938195826768,7.634660894999797,117.93758551502975,61.31460526315791,62.18,69.0,76,False,3,128,128
decode,128,128,4,1125,1117.3026315789473,1,0.2390543860001344,0.05871284366929203,7.695585532000223,118.60838625448113,61.64973684210529,62.51,71.0,76,False,0,128,128
decode,128,128,4,1125,1117.3026315789473,1,0.23863931199957733,0.05871139359842489,7.694986298999538,118.60838625448113,61.64973684210529,62.51,71.0,76,False,1,128,128
decode,128,128,4,1125,1117.3026315789473,1,0.07918283899925882,0.059508121275595884,7.636714240999936,118.60838625448113,61.64973684210529,62.51,71.0,76,False,2,128,128
decode,128,128,4,1125,1117.3026315789473,1,0.23928963399976055,0.05871097745669639,7.6955837710002015,118.60838625448113,61.64973684210529,62.51,71.0,76,False,3,128,128
decode,128,128,4,1125,1116.1184210526317,2,0.24272010999993654,0.05871011682676736,7.6989049469993915,119.27856265179103,61.96815789473686,62.84,72.0,76,False,0,128,128
decode,128,128,4,1125,1116.1184210526317,2,0.24230378700030997,0.05871027284251974,7.698508438000317,119.27856265179103,61.96815789473686,62.84,72.0,76,False,1,128,128
decode,128,128,4,1125,1116.1184210526317,2,0.0797759329998371,0.05953150111811086,7.640276574999916,119.27856265179103,61.96815789473686,62.84,72.0,76,False,2,128,128
decode,128,128,4,1125,1116.1184210526317,2,0.24312839499998518,0.05871061213385803,7.699376135999955,119.27856265179103,61.96815789473686,62.84,72.0,76,False,3,128,128
decode,128,128,4,1125,1118.4868421052631,3,0.2421039179998843,0.05870553655905661,7.697707061000074,119.64497108863462,62.17000000000002,63.04,73.0,76,False,0,128,128
decode,128,128,4,1125,1118.4868421052631,3,0.07872363600017707,0.05952348833070716,7.638206653999987,119.64497108863462,62.17000000000002,63.04,73.0,76,False,1,128,128
decode,128,128,4,1125,1118.4868421052631,3,0.24174710399984178,0.05870581485826941,7.697385591000057,119.64497108863462,62.17000000000002,63.04,73.0,76,False,2,128,128
decode,128,128,4,1125,1118.4868421052631,3,0.24258973599989986,0.0587045113464579,7.698062677000053,119.64497108863462,62.17000000000002,63.04,73.0,76,False,3,128,128
decode,128,128,4,1125,1115.921052631579,4,0.24029281899947819,0.05870447632283385,7.695761311999377,119.99130169060054,62.35657894736841,63.53,74.0,76,False,0,128,128
decode,128,128,4,1125,1115.921052631579,4,0.24058790400067664,0.05870691030708344,7.6963655130002735,119.99130169060054,62.35657894736841,63.53,74.0,76,False,1,128,128
decode,128,128,4,1125,1115.921052631579,4,0.07864358799997717,0.059520360763785654,7.637729405000755,119.99130169060054,62.35657894736841,63.53,74.0,76,False,2,128,128
decode,128,128,4,1125,1115.921052631579,4,0.24140551600066829,0.05870469525196557,7.696901813000295,119.99130169060054,62.35657894736841,63.53,74.0,76,False,3,128,128
decode,128,128,8,1125,1119.113924050633,0,0.3610988789996554,0.05924138201574774,7.884754394999618,60.80893646662104,61.678987341772135,63.12,69.0,79,False,0,128,128
decode,128,128,8,1125,1119.113924050633,0,0.08546091399966826,0.06093466679527682,7.824163596999824,60.80893646662104,61.678987341772135,63.12,69.0,79,False,1,128,128
decode,128,128,8,1125,1119.113924050633,0,0.36023221899995406,0.05924532276377987,7.884388209999997,60.80893646662104,61.678987341772135,63.12,69.0,79,False,2,128,128
decode,128,128,8,1125,1119.113924050633,0,0.3603406359998189,0.059239825322833,7.88379845199961,60.80893646662104,61.678987341772135,63.12,69.0,79,False,3,128,128
decode,128,128,8,1125,1119.113924050633,0,0.35955132599974604,0.059247215527562284,7.883947698000156,60.80893646662104,61.678987341772135,63.12,69.0,79,False,4,128,128
decode,128,128,8,1125,1119.113924050633,0,0.3592235209998762,0.059248751811029204,7.883815001000585,60.80893646662104,61.678987341772135,63.12,69.0,79,False,5,128,128
decode,128,128,8,1125,1119.113924050633,0,0.3607580039997629,0.059243722393706934,7.884710748000543,60.80893646662104,61.678987341772135,63.12,69.0,79,False,6,128,128
decode,128,128,8,1125,1119.113924050633,0,0.3615552490000482,0.059241964889761724,7.885284789999787,60.80893646662104,61.678987341772135,63.12,69.0,79,False,7,128,128
decode,128,128,8,1125,1118.73417721519,1,0.3568634250004834,0.05924011774015354,7.880358377999983,60.96821781219907,61.86253164556961,63.57,70.0,79,False,0,128,128
decode,128,128,8,1125,1118.73417721519,1,0.35828892800054746,0.05923735192913242,7.881432623000364,60.96821781219907,61.86253164556961,63.57,70.0,79,False,1,128,128
decode,128,128,8,1125,1118.73417721519,1,0.3576711699997759,0.05923542441732433,7.8805700709999655,60.96821781219907,61.86253164556961,63.57,70.0,79,False,2,128,128
decode,128,128,8,1125,1118.73417721519,1,0.35831748399959906,0.05923700171653878,7.881416702000024,60.96821781219907,61.86253164556961,63.57,70.0,79,False,3,128,128
decode,128,128,8,1125,1118.73417721519,1,0.3564952529995935,0.05923074670078684,7.878800083999522,60.96821781219907,61.86253164556961,63.57,70.0,79,False,4,128,128
decode,128,128,8,1125,1118.73417721519,1,0.3567071349998514,0.059235255582673806,7.879584593999425,60.96821781219907,61.86253164556961,63.57,70.0,79,False,5,128,128
decode,128,128,8,1125,1118.73417721519,1,0.35741652800061274,0.05923933589763792,7.880812187000629,60.96821781219907,61.86253164556961,63.57,70.0,79,False,6,128,128
decode,128,128,8,1125,1118.73417721519,1,0.08323046500026976,0.06093009061416925,7.821351972999764,60.96821781219907,61.86253164556961,63.57,70.0,79,False,7,128,128
decode,128,128,8,1125,1117.7848101265822,2,0.08316292599920416,0.060979065488191826,7.8275042429995665,61.18823597448175,62.029113924050655,63.41,71.0,79,False,0,128,128
decode,128,128,8,1125,1117.7848101265822,2,0.364000675999705,0.05924837733858105,7.888544597999498,61.18823597448175,62.029113924050655,63.41,71.0,79,False,1,128,128
decode,128,128,8,1125,1117.7848101265822,2,0.3617309130004287,0.05924387739369696,7.8857033419999425,61.18823597448175,62.029113924050655,63.41,71.0,79,False,2,128,128
decode,128,128,8,1125,1117.7848101265822,2,0.36391583300064667,0.05924990055117683,7.8886532030001035,61.18823597448175,62.029113924050655,63.41,71.0,79,False,3,128,128
decode,128,128,8,1125,1117.7848101265822,2,0.362669072999779,0.0592460030078741,7.88691145499979,61.18823597448175,62.029113924050655,63.41,71.0,79,False,4,128,128
decode,128,128,8,1125,1117.7848101265822,2,0.3634635859998525,0.0592442703228362,7.887485917000049,61.18823597448175,62.029113924050655,63.41,71.0,79,False,5,128,128
decode,128,128,8,1125,1117.7848101265822,2,0.362146524000309,0.059241885818893905,7.885866022999835,61.18823597448175,62.029113924050655,63.41,71.0,79,False,6,128,128
decode,128,128,8,1125,1117.7848101265822,2,0.3638251529991976,0.059252989196852644,7.888954780999484,61.18823597448175,62.029113924050655,63.41,71.0,79,False,7,128,128
decode,128,128,8,1125,1118.1645569620252,3,0.08258051799930399,0.06098282659843066,7.827399495999998,61.48216230297599,62.324303797468374,63.85,73.0,79,False,0,128,128
decode,128,128,8,1125,1118.1645569620252,3,0.36308179199932056,0.05924808298425164,7.887588330999279,61.48216230297599,62.324303797468374,63.85,73.0,79,False,1,128,128
decode,128,128,8,1125,1118.1645569620252,3,0.3622530470001948,0.05925341245668772,7.887436428999536,61.48216230297599,62.324303797468374,63.85,73.0,79,False,2,128,128
decode,128,128,8,1125,1118.1645569620252,3,0.36348800899941125,0.05925684598425118,7.889107448999312,61.48216230297599,62.324303797468374,63.85,73.0,79,False,3,128,128
decode,128,128,8,1125,1118.1645569620252,3,0.36233687799995096,0.059257915677170696,7.888092169000629,61.48216230297599,62.324303797468374,63.85,73.0,79,False,4,128,128
decode,128,128,8,1125,1118.1645569620252,3,0.3631113600004028,0.059261206905508214,7.889284636999946,61.48216230297599,62.324303797468374,63.85,73.0,79,False,5,128,128
decode,128,128,8,1125,1118.1645569620252,3,0.3630897189996176,0.05925133434645725,7.888009180999688,61.48216230297599,62.324303797468374,63.85,73.0,79,False,6,128,128
decode,128,128,8,1125,1118.1645569620252,3,0.3635370250003689,0.059258351425191584,7.8893476559997,61.48216230297599,62.324303797468374,63.85,73.0,79,False,7,128,128
decode,128,128,8,1125,1117.8846153846155,4,0.3663759030005167,0.059245893015747605,7.890604316000463,61.769326035128515,62.59179487179488,64.05,74.0,78,False,0,128,128
decode,128,128,8,1125,1117.8846153846155,4,0.3672487980002188,0.05925292022834404,7.892369666999912,61.769326035128515,62.59179487179488,64.05,74.0,78,False,1,128,128
decode,128,128,8,1125,1117.8846153846155,4,0.08308730599947012,0.06100992585827158,7.831347889999961,61.769326035128515,62.59179487179488,64.05,74.0,78,False,2,128,128
decode,128,128,8,1125,1117.8846153846155,4,0.36630537800010643,0.059255166582676516,7.891711534000024,61.769326035128515,62.59179487179488,64.05,74.0,78,False,3,128,128
decode,128,128,8,1125,1117.8846153846155,4,0.36565117800000735,0.05924767153542986,7.8901054629996,61.769326035128515,62.59179487179488,64.05,74.0,78,False,4,128,128
decode,128,128,8,1125,1117.8846153846155,4,0.3652774379997936,0.05925507133857952,7.890671497999392,61.769326035128515,62.59179487179488,64.05,74.0,78,False,5,128,128
decode,128,128,8,1125,1117.8846153846155,4,0.3659062249998897,0.05925503364566729,7.891295497999636,61.769326035128515,62.59179487179488,64.05,74.0,78,False,6,128,128
decode,128,128,8,1125,1117.8846153846155,4,0.36760659199990187,0.05924882154330568,7.892206927999723,61.769326035128515,62.59179487179488,64.05,74.0,78,False,7,128,128
decode,1024,128,1,1125,1115.0,0,0.3009902130006594,0.057118636039369564,7.555056990000594,483.6428704343994,64.01346666666669,64.47,70.0,75,False,0,128,1024
decode,1024,128,1,1125,1114.9342105263158,1,0.30023779700059094,0.05711548040157441,7.553903808000541,483.66103839362717,64.02881578947367,64.55,71.0,76,False,0,128,1024
decode,1024,128,1,1125,1114.4,2,0.3005793799993626,0.05712076503937348,7.554916539999795,487.52347324358914,64.5256,66.0,72.0,75,False,0,128,1024
decode,1024,128,1,1125,1109.8026315789473,3,0.30449975699957577,0.057124355771656705,7.5592929399999775,488.2997900457737,64.59407894736846,64.99,72.0,76,False,0,128,1024
decode,1024,128,1,1125,1106.25,4,0.3054988969997794,0.05714204436220983,7.562538531000428,488.271733612104,64.56947368421055,64.97,73.0,76,False,0,128,1024
decode,1024,128,4,1125,1093.8068181818182,0,0.30207215800055565,0.06592024948818788,8.673943843000416,135.59531566506254,61.674204545454515,65.25,70.0,88,False,0,128,1024
decode,1024,128,4,1125,1093.8068181818182,0,0.8889299290003692,0.06176536791338542,8.733131654000317,135.59531566506254,61.674204545454515,65.25,70.0,88,False,1,128,1024
decode,1024,128,4,1125,1093.8068181818182,0,1.226854490999358,0.059560149559056155,8.79099348499949,135.59531566506254,61.674204545454515,65.25,70.0,88,False,2,128,1024
decode,1024,128,4,1125,1093.8068181818182,0,1.2282510160002857,0.05955987085039171,8.792354614000033,135.59531566506254,61.674204545454515,65.25,70.0,88,False,3,128,1024
decode,1024,128,4,1125,1091.590909090909,1,1.2402631810000457,0.059558176220474074,8.804151561000253,136.3411927541266,61.92272727272726,65.14,71.0,88,False,0,128,1024
decode,1024,128,4,1125,1091.590909090909,1,0.8988500949999434,0.061787047850397875,8.745805172000473,136.3411927541266,61.92272727272726,65.14,71.0,88,False,1,128,1024
decode,1024,128,4,1125,1091.590909090909,1,0.30516996099959215,0.06599731886614081,8.686829456999476,136.3411927541266,61.92272727272726,65.14,71.0,88,False,2,128,1024
decode,1024,128,4,1125,1091.590909090909,1,1.2416482959997666,0.059556648062991414,8.805342599999676,136.3411927541266,61.92272727272726,65.14,71.0,88,False,3,128,1024
decode,1024,128,4,1125,1089.655172413793,2,1.2492869679999785,0.05955550863779543,8.812836564999998,137.06103490272469,62.19436781609192,65.78,72.0,87,False,0,128,1024
