elapsed_s,utc,phase,graphics_clock_mhz,memory_clock_mhz,power_w,temperature_c,utilization_percent,memory_used_mib
3710.2047905629997,2026-09-02T22:47:22.872669+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3710.3044431569997,2026-09-02T22:47:22.972321+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3710.405153964,2026-09-02T22:47:23.073031+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3710.5054882279996,2026-09-02T22:47:23.173367+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3710.605803564,2026-09-02T22:47:23.273682+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3710.705979156,2026-09-02T22:47:23.373857+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3710.8059652819998,2026-09-02T22:47:23.473843+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3710.9064541599996,2026-09-02T22:47:23.574334+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3711.0062986989997,2026-09-02T22:47:23.674177+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3711.1063731259997,2026-09-02T22:47:23.774252+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3711.2062556029996,2026-09-02T22:47:23.874133+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3711.306321002,2026-09-02T22:47:23.974199+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3711.406241547,2026-09-02T22:47:24.074119+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3711.5060528649997,2026-09-02T22:47:24.173930+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3711.606382523,2026-09-02T22:47:24.274260+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3711.706694317,2026-09-02T22:47:24.374572+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3711.806916386,2026-09-02T22:47:24.474794+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3711.907480157,2026-09-02T22:47:24.575359+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,65.0,0.0,19572.0
3712.007602372,2026-09-02T22:47:24.675480+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,64.0,0.0,19572.0
3712.107284451,2026-09-02T22:47:24.775162+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,64.0,0.0,19572.0
3712.207058732,2026-09-02T22:47:24.874936+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,64.0,0.0,19572.0
3712.307326625,2026-09-02T22:47:24.975204+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,64.0,0.0,19572.0
3712.408102697,2026-09-02T22:47:25.075981+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,64.0,0.0,19572.0
3712.5078538199996,2026-09-02T22:47:25.175732+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,64.0,0.0,19572.0
3712.6076809819997,2026-09-02T22:47:25.275560+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,64.0,0.0,19572.0
3712.708360832,2026-09-02T22:47:25.376240+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,64.0,0.0,19572.0
3712.8084127859997,2026-09-02T22:47:25.476290+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,64.0,0.0,19572.0
3712.909228172,2026-09-02T22:47:25.577106+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,64.0,0.0,19572.0
3713.008904381,2026-09-02T22:47:25.676782+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,64.0,0.0,19572.0
3713.1092162829996,2026-09-02T22:47:25.777095+00:00,cooldown_before_condition_13_decode_p128_o128_c4_f660,210.0,6251.0,22.85,64.0,0.0,19572.0
3713.219199074,2026-09-02T22:47:25.887078+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,24.67,64.0,93.0,19572.0
3713.31204828,2026-09-02T22:47:25.979929+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,25.58,66.0,93.0,19572.0
3713.412537024,2026-09-02T22:47:26.080415+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,27.86,67.0,100.0,19572.0
3713.523426759,2026-09-02T22:47:26.191303+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,31.64,67.0,100.0,19572.0
3713.624989302,2026-09-02T22:47:26.292867+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,33.25,66.0,100.0,19572.0
3713.7238098119997,2026-09-02T22:47:26.391688+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,34.65,66.0,100.0,19572.0
3713.8236577169996,2026-09-02T22:47:26.491536+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,35.91,66.0,100.0,19572.0
3713.923065648,2026-09-02T22:47:26.590948+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,51.23,66.0,100.0,19572.0
3714.023552623,2026-09-02T22:47:26.691430+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,51.89,66.0,100.0,19572.0
3714.1233027119997,2026-09-02T22:47:26.791179+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,52.41,66.0,100.0,19572.0
3714.222152649,2026-09-02T22:47:26.890029+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.55,66.0,100.0,19572.0
3714.3232332099997,2026-09-02T22:47:26.991110+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.46,66.0,100.0,19572.0
3714.423620261,2026-09-02T22:47:27.091497+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.49,66.0,100.0,19572.0
3714.523855737,2026-09-02T22:47:27.191734+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.58,66.0,100.0,19572.0
3714.625972513,2026-09-02T22:47:27.293850+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.56,66.0,100.0,19572.0
3714.724734995,2026-09-02T22:47:27.392611+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.56,67.0,100.0,19572.0
3714.8235386449996,2026-09-02T22:47:27.491417+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.58,67.0,100.0,19572.0
3714.924320319,2026-09-02T22:47:27.592198+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.61,67.0,100.0,19572.0
3715.024558242,2026-09-02T22:47:27.692435+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.59,67.0,100.0,19572.0
3715.12561242,2026-09-02T22:47:27.793491+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.63,67.0,100.0,19572.0
3715.224769741,2026-09-02T22:47:27.892647+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.67,67.0,100.0,19572.0
3715.3249393039996,2026-09-02T22:47:27.992817+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.69,67.0,100.0,19572.0
3715.425367718,2026-09-02T22:47:28.093246+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.72,67.0,100.0,19572.0
3715.52440622,2026-09-02T22:47:28.192284+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.78,67.0,100.0,19572.0
3715.6270679209997,2026-09-02T22:47:28.294944+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.79,67.0,100.0,19572.0
3715.7253466439997,2026-09-02T22:47:28.393238+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.81,67.0,100.0,19572.0
3715.8262379459998,2026-09-02T22:47:28.494117+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.83,67.0,100.0,19572.0
3715.9275845539996,2026-09-02T22:47:28.595463+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.85,67.0,100.0,19572.0
3716.0260472349996,2026-09-02T22:47:28.693925+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.87,67.0,100.0,19572.0
3716.1274807769996,2026-09-02T22:47:28.795358+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.86,67.0,100.0,19572.0
3716.224394165,2026-09-02T22:47:28.892272+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.91,67.0,100.0,19572.0
3716.3257484869996,2026-09-02T22:47:28.993626+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.91,67.0,100.0,19572.0
3716.425634581,2026-09-02T22:47:29.093511+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.9,67.0,100.0,19572.0
3716.5255883639998,2026-09-02T22:47:29.193466+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.91,67.0,100.0,19572.0
3716.627414053,2026-09-02T22:47:29.295292+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.91,67.0,100.0,19572.0
3716.727355219,2026-09-02T22:47:29.395233+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.88,67.0,100.0,19572.0
3716.8266962889998,2026-09-02T22:47:29.494574+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.9,67.0,100.0,19572.0
3716.926000341,2026-09-02T22:47:29.593878+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.9,67.0,100.0,19572.0
3717.0273320459996,2026-09-02T22:47:29.695209+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.83,67.0,100.0,19572.0
3717.126079031,2026-09-02T22:47:29.793956+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.86,67.0,100.0,19572.0
3717.228477705,2026-09-02T22:47:29.896355+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.89,67.0,100.0,19572.0
3717.328809672,2026-09-02T22:47:29.996688+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.82,67.0,100.0,19572.0
3717.428087331,2026-09-02T22:47:30.095967+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.84,67.0,100.0,19572.0
3717.5275565899997,2026-09-02T22:47:30.195434+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.82,67.0,100.0,19572.0
3717.630757765,2026-09-02T22:47:30.298634+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.78,67.0,100.0,19572.0
3717.726703774,2026-09-02T22:47:30.394581+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.81,67.0,100.0,19572.0
3717.826361483,2026-09-02T22:47:30.494238+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.84,67.0,100.0,19572.0
3717.927834184,2026-09-02T22:47:30.595711+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.83,67.0,100.0,19572.0
3718.028058644,2026-09-02T22:47:30.695935+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.86,67.0,100.0,19572.0
3718.128480731,2026-09-02T22:47:30.796357+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.88,68.0,100.0,19572.0
3718.227542917,2026-09-02T22:47:30.895420+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.86,68.0,100.0,19572.0
3718.3289068669997,2026-09-02T22:47:30.996786+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.89,68.0,100.0,19572.0
3718.429304679,2026-09-02T22:47:31.097182+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.93,68.0,100.0,19572.0
3718.529192397,2026-09-02T22:47:31.197069+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.94,68.0,100.0,19572.0
3718.62949863,2026-09-02T22:47:31.297377+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,59.03,68.0,100.0,19572.0
3718.7290508749998,2026-09-02T22:47:31.396928+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.97,68.0,100.0,19572.0
3718.828559445,2026-09-02T22:47:31.496437+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.96,68.0,100.0,19572.0
3718.929141705,2026-09-02T22:47:31.597020+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.97,68.0,100.0,19572.0
3719.02889462,2026-09-02T22:47:31.696772+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.92,68.0,100.0,19572.0
3719.129429324,2026-09-02T22:47:31.797306+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.93,68.0,100.0,19572.0
3719.2294739239996,2026-09-02T22:47:31.897351+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.96,68.0,100.0,19572.0
3719.328226657,2026-09-02T22:47:31.996104+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.93,68.0,100.0,19572.0
3719.430290422,2026-09-02T22:47:32.098173+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.93,68.0,100.0,19572.0
3719.528910307,2026-09-02T22:47:32.196788+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.92,68.0,100.0,19572.0
3719.629836481,2026-09-02T22:47:32.297713+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.91,68.0,100.0,19572.0
3719.729395774,2026-09-02T22:47:32.397281+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.92,68.0,100.0,19572.0
3719.829591187,2026-09-02T22:47:32.497469+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.99,68.0,100.0,19572.0
3719.9306961159996,2026-09-02T22:47:32.598573+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.94,68.0,100.0,19572.0
3720.0291229709997,2026-09-02T22:47:32.697001+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.98,68.0,100.0,19572.0
3720.130167982,2026-09-02T22:47:32.798045+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,59.0,68.0,100.0,19572.0
3720.230162244,2026-09-02T22:47:32.898039+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.96,68.0,100.0,19572.0
3720.3294250629997,2026-09-02T22:47:32.997302+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,58.99,68.0,100.0,19572.0
3720.4303332339996,2026-09-02T22:47:33.098210+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,59.04,68.0,100.0,19572.0
3720.53084485,2026-09-02T22:47:33.198724+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,59.02,68.0,100.0,19572.0
3720.6331742069997,2026-09-02T22:47:33.301052+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,59.04,68.0,100.0,19572.0
3720.730238623,2026-09-02T22:47:33.398116+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,59.07,68.0,100.0,19572.0
3720.830772815,2026-09-02T22:47:33.498650+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,59.05,68.0,100.0,19572.0
3720.931438749,2026-09-02T22:47:33.599316+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,59.06,68.0,100.0,19572.0
3721.030628922,2026-09-02T22:47:33.698507+00:00,warmup_decode_128_128_4_f660,660.0,6251.0,59.07,68.0,100.0,19572.0
3721.127329185,2026-09-02T22:47:33.795204+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.05,68.0,100.0,19572.0
3721.222444535,2026-09-02T22:47:33.890322+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.51,68.0,87.0,19572.0
3721.3212572509997,2026-09-02T22:47:33.989135+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.43,69.0,100.0,19572.0
3721.431994577,2026-09-02T22:47:34.099872+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.25,69.0,100.0,19572.0
3721.5324028709997,2026-09-02T22:47:34.200280+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.25,69.0,100.0,19572.0
3721.6332125729996,2026-09-02T22:47:34.301091+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.29,69.0,100.0,19572.0
3721.7313919649996,2026-09-02T22:47:34.399269+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.26,69.0,100.0,19572.0
3721.8322941879997,2026-09-02T22:47:34.500171+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.29,68.0,100.0,19572.0
3721.931709471,2026-09-02T22:47:34.599587+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.31,68.0,100.0,19572.0
3722.031542028,2026-09-02T22:47:34.699419+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.27,69.0,100.0,19572.0
3722.1331649239996,2026-09-02T22:47:34.801047+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.35,69.0,100.0,19572.0
3722.2344064609997,2026-09-02T22:47:34.902285+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.32,69.0,100.0,19572.0
3722.333300939,2026-09-02T22:47:35.001177+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,58.86,69.0,100.0,19572.0
3722.4359306919996,2026-09-02T22:47:35.103807+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.0,69.0,100.0,19572.0
3722.532316211,2026-09-02T22:47:35.200194+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.17,69.0,100.0,19572.0
3722.634886688,2026-09-02T22:47:35.302763+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.13,69.0,100.0,19572.0
3722.732374326,2026-09-02T22:47:35.400252+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.13,69.0,100.0,19572.0
3722.8336843079996,2026-09-02T22:47:35.501562+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.1,69.0,100.0,19572.0
3722.933646684,2026-09-02T22:47:35.601524+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.08,69.0,100.0,19572.0
3723.0329435119997,2026-09-02T22:47:35.700822+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.11,69.0,100.0,19572.0
3723.133221971,2026-09-02T22:47:35.801099+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.12,69.0,100.0,19572.0
3723.233919893,2026-09-02T22:47:35.901797+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.11,69.0,100.0,19572.0
3723.3327910229996,2026-09-02T22:47:36.000669+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.12,69.0,100.0,19572.0
3723.432703989,2026-09-02T22:47:36.100582+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.13,69.0,100.0,19572.0
3723.534784102,2026-09-02T22:47:36.202660+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.13,69.0,100.0,19572.0
3723.635845281,2026-09-02T22:47:36.303723+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.16,69.0,100.0,19572.0
3723.734254985,2026-09-02T22:47:36.402131+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.14,69.0,100.0,19572.0
3723.835283527,2026-09-02T22:47:36.503161+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.14,69.0,100.0,19572.0
3723.9344611959996,2026-09-02T22:47:36.602338+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.17,69.0,100.0,19572.0
3724.0349120739997,2026-09-02T22:47:36.702788+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.13,69.0,100.0,19572.0
3724.1370036939998,2026-09-02T22:47:36.804880+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.13,69.0,100.0,19572.0
3724.23483056,2026-09-02T22:47:36.902707+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.16,69.0,100.0,19572.0
3724.3358604709997,2026-09-02T22:47:37.003737+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.12,69.0,100.0,19572.0
3724.4357521389998,2026-09-02T22:47:37.103631+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.15,69.0,100.0,19572.0
3724.5355495289996,2026-09-02T22:47:37.203427+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.2,69.0,100.0,19572.0
3724.636250691,2026-09-02T22:47:37.304128+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.19,69.0,100.0,19572.0
3724.7368224119996,2026-09-02T22:47:37.404700+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.21,69.0,100.0,19572.0
3724.835298572,2026-09-02T22:47:37.503176+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.29,69.0,100.0,19572.0
3724.935337595,2026-09-02T22:47:37.603216+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.24,69.0,100.0,19572.0
3725.0354279059998,2026-09-02T22:47:37.703305+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.27,69.0,100.0,19572.0
3725.136762109,2026-09-02T22:47:37.804640+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.32,69.0,100.0,19572.0
3725.235373045,2026-09-02T22:47:37.903250+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.27,69.0,100.0,19572.0
3725.3371651169996,2026-09-02T22:47:38.005042+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.28,69.0,100.0,19572.0
3725.435757209,2026-09-02T22:47:38.103635+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.33,69.0,100.0,19572.0
3725.536281464,2026-09-02T22:47:38.204159+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.28,69.0,100.0,19572.0
3725.6381338889996,2026-09-02T22:47:38.306017+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.27,69.0,100.0,19572.0
3725.735372836,2026-09-02T22:47:38.403250+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.23,69.0,100.0,19572.0
3725.83682324,2026-09-02T22:47:38.504700+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.21,69.0,100.0,19572.0
3725.9377531259997,2026-09-02T22:47:38.605640+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.22,69.0,100.0,19572.0
3726.0369341789997,2026-09-02T22:47:38.704812+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.24,69.0,100.0,19572.0
3726.1362650859996,2026-09-02T22:47:38.804142+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.22,69.0,100.0,19572.0
3726.236665349,2026-09-02T22:47:38.904543+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.27,69.0,100.0,19572.0
3726.337891592,2026-09-02T22:47:39.005769+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.29,69.0,100.0,19572.0
3726.4375143519997,2026-09-02T22:47:39.105391+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.32,69.0,100.0,19572.0
3726.5392132019997,2026-09-02T22:47:39.207091+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.35,70.0,100.0,19572.0
3726.639618838,2026-09-02T22:47:39.307496+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.38,70.0,100.0,19572.0
3726.7375829489997,2026-09-02T22:47:39.405460+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.4,70.0,100.0,19572.0
3726.8381825469996,2026-09-02T22:47:39.506061+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.48,70.0,100.0,19572.0
3726.9396772249997,2026-09-02T22:47:39.607555+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.46,70.0,100.0,19572.0
3727.038420693,2026-09-02T22:47:39.706298+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.44,70.0,100.0,19572.0
3727.1370933229996,2026-09-02T22:47:39.804971+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.49,70.0,100.0,19572.0
3727.2381983689997,2026-09-02T22:47:39.906076+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.43,70.0,100.0,19572.0
3727.3383667499998,2026-09-02T22:47:40.006245+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.45,70.0,100.0,19572.0
3727.4384162369997,2026-09-02T22:47:40.106294+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.46,70.0,100.0,19572.0
3727.539913281,2026-09-02T22:47:40.207792+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.45,70.0,100.0,19572.0
3727.6401279979996,2026-09-02T22:47:40.308006+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.46,70.0,100.0,19572.0
3727.7380068609996,2026-09-02T22:47:40.405884+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.45,70.0,100.0,19572.0
3727.8388219189997,2026-09-02T22:47:40.506699+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.4,70.0,100.0,19572.0
3727.9386397969997,2026-09-02T22:47:40.606516+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.41,70.0,100.0,19572.0
3728.0390055619996,2026-09-02T22:47:40.706882+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.45,70.0,100.0,19572.0
3728.1403191189997,2026-09-02T22:47:40.808196+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.42,70.0,100.0,19572.0
3728.2390109999997,2026-09-02T22:47:40.906912+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.43,70.0,100.0,19572.0
3728.338086081,2026-09-02T22:47:41.005964+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.47,70.0,100.0,19572.0
3728.4388660179998,2026-09-02T22:47:41.106743+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.45,70.0,100.0,19572.0
3728.5393971199996,2026-09-02T22:47:41.207274+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.46,70.0,100.0,19572.0
3728.641627642,2026-09-02T22:47:41.309505+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.43,70.0,100.0,19572.0
3728.739703847,2026-09-02T22:47:41.407581+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.42,70.0,100.0,19572.0
3728.840715208,2026-09-02T22:47:41.508592+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.47,70.0,100.0,19572.0
3728.940659863,2026-09-02T22:47:41.608539+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.51,70.0,100.0,19572.0
3729.0401310509997,2026-09-02T22:47:41.708009+00:00,measure_decode_128_128_4_r0_f660,660.0,6251.0,59.49,70.0,100.0,19572.0
3729.138516685,2026-09-02T22:47:41.806395+00:00,measure_decode_128_128_4_r1_f660,660.0,6251.0,58.05,70.0,79.0,19572.0
3729.2297752719996,2026-09-02T22:47:41.897653+00:00,measure_decode_128_128_4_r1_f660,660.0,6251.0,58.05,70.0,100.0,19572.0
3729.3297014719997,2026-09-02T22:47:41.997579+00:00,measure_decode_128_128_4_r1_f660,660.0,6251.0,57.9,71.0,100.0,19572.0
