time_seconds,angle_radians,angle_degrees,normalized_energy,axial_force_newtons,target_action_squat,target_action_lean,realized_command_squat,realized_command_lean,seat_radius_fraction,taut,cumulative_slack_time_seconds,cumulative_snap_energy_loss_joules
6.079999999999958327e+00,-9.116476039156617972e-02,-5.223356010758156032e+00,1.529188276022226955e-01,4.283104430601879358e+02,-9.688931703567504883e-01,-3.158842027187347412e-01,-6.539096896102418732e-01,-4.378786724867115843e-01,1.000000000000000222e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.099999999999957900e+00,-9.770875119529032204e-02,-5.598299064983972784e+00,1.548874500846365021e-01,4.213255890639699146e+02,-9.850360155105590820e-01,-2.791955769062042236e-01,-6.643853105808140702e-01,-4.161232344793706073e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.119999999999957474e+00,-1.042225025806833294e-01,-5.971509528164485658e+00,1.567127703348645817e-01,4.153076447294559443e+02,-9.952920675277709961e-01,-2.424459755420684814e-01,-6.741659070388886787e-01,-3.938379208842781587e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.139999999999957048e+00,-1.106917135456644274e-01,-6.342168013237657220e+00,1.583929643290613032e-01,4.102190326721222959e+02,-9.997701048851013184e-01,-2.055939882993698120e-01,-6.832004947965412134e-01,-3.710831512746465277e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.159999999999956621e+00,-1.171007570829747380e-01,-6.709379158641133323e+00,1.599270383254418615e-01,4.059905105754426700e+02,-9.985471367835998535e-01,-1.685850918292999268e-01,-6.914464220422841256e-01,-3.479118279727880236e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.179999999999956195e+00,-1.234327131931469701e-01,-7.072173519816076670e+00,1.613144977708537708e-01,4.025285758229986186e+02,-9.916617870330810547e-01,-1.313553452491760254e-01,-6.988683489111426894e-01,-3.243687064365869399e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.199999999999955769e+00,-1.296694605229982145e-01,-7.429512819706038051e+00,1.625551161864278726e-01,3.997239241819636391e+02,-9.791114926338195801e-01,-9.383539110422134399e-02,-7.054370938940843772e-01,-3.004900733749833464e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.219999999999955342e+00,-1.357918232052823804e-01,-7.780298362049315131e+00,1.636487944909215675e-01,3.974600572730968793e+02,-9.608526825904846191e-01,-5.595392361283302307e-02,-7.111284219226684522e-01,-2.763037272086797391e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.239999999999954916e+00,-1.417797668088809360e-01,-8.123382258497869657e+00,1.645954942071360949e-01,3.956218259902734076e+02,-9.368044734001159668e-01,-1.764138042926788330e-02,-7.159218449914490634e-01,-2.518292443556801596e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.259999999999954490e+00,-1.476126354558982001e-01,-8.457581014426141408e+00,1.653952243728166460e-01,3.941031718997527946e+02,-9.068549871444702148e-01,2.116672135889530182e-02,-7.197994998867649485e-01,-2.270785089114641109e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.279999999999954063e+00,-1.532694206991438435e-01,-8.781690934476001686e+00,1.660480615254482650e-01,3.928138451441071197e+02,-8.708701729774475098e-01,6.052662804722785950e-02,-7.227451584850264066e-01,-2.020564760211903399e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.299999999999953637e+00,-1.587290522397371006e-01,-9.094504779448502774e+00,1.665541838488247550e-01,3.916854896720080319e+02,-8.287060260772705078e-01,1.004828885197639465e-01,-7.247434205793193973e-01,-1.767621431595101378e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.319999999999953211e+00,-1.639706999675647481e-01,-9.394829071947365051e+00,1.669139021890857777e-01,3.906763526946106140e+02,-7.802229523658752441e-01,1.410654485225677490e-01,-7.257791324229906360e-01,-1.511897016532845472e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.339999999999952784e+00,-1.689740767807732524e-01,-9.681501446657827969e+00,1.671276715576024696e-01,3.897751922404549987e+02,-7.253033518791198730e-01,1.822862476110458374e-01,-7.258370681524327628e-01,-1.253298441222145398e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.359999999999952358e+00,-1.737197318016256986e-01,-9.953407450377740773e+00,1.671960690860996024e-01,3.890041251647817830e+02,-6.638719439506530762e-01,2.241360545158386230e-01,-7.249019074076152869e-01,-9.917120882284140293e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.379999999999951932e+00,-1.781893238694687298e-01,-1.020949621201029700e+01,1.671197243559700563e-01,3.884205227923413872e+02,-5.959190726280212402e-01,2.665808796882629395e-01,-7.229585382490404388e-01,-7.270194627865170234e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.399999999999951505e+00,-1.823658650510364687e-01,-1.044879439467671034e+01,1.668991923890188467e-01,3.881174944611180990e+02,-5.215260386466979980e-01,3.095591664314270020e-01,-7.199927084003728828e-01,-4.591138936853117469e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.419999999999951079e+00,-1.862339245173130209e-01,-1.067041787699998245e+01,1.665347616645240780e-01,3.882225398305058093e+02,-4.408914148807525635e-01,3.529787063598632812e-01,-7.159920372627817109e-01,-1.879180587692016319e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.439999999999950653e+00,-1.897797841477268932e-01,-1.087358066856851657e+01,1.660261971554933824e-01,3.888950742972494368e+02,-3.543588817119598389e-01,3.967140913009643555e-01,-7.109473924896517749e-01,8.659786899179539033e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.459999999999950226e+00,-1.929915381724689460e-01,-1.105760061902039126e+01,1.653724360418680761e-01,3.903199756920034815e+02,-2.624407112598419189e-01,4.406056702136993408e-01,-7.048546124184055239e-01,3.643978542262027442e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.479999999999949800e+00,-1.958591316431030904e-01,-1.122190162224699961e+01,1.645712662052448982e-01,3.926988880254597802e+02,-1.658375412225723267e-01,4.844593107700347900e-01,-6.977165274026874142e-01,6.453619459108293765e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.499999999999949374e+00,-1.983743358475926755e-01,-1.136601220777781229e+01,1.636190438796871482e-01,3.962378363652345001e+02,-6.544961035251617432e-02,5.280480980873107910e-01,-6.895452026065866935e-01,9.292692105972041872e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.519999999999948948e+00,-2.005306630337106988e-01,-1.148956065479169553e+01,1.625105281547356839e-01,4.011316048840254780e+02,3.762334212660789490e-02,5.711159706115722656e-01,-6.803642853985923944e-01,1.215782516021631093e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.539999999999948521e+00,-2.023232274654591656e-01,-1.159226703123614932e+01,1.612389302677744163e-01,4.075451809756743842e+02,1.420969963073730469e-01,6.133841872215270996e-01,-6.702112997068153666e-01,1.504436238623853839e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.559999999999948095e+00,-2.037485656556996538e-01,-1.167393289391574562e+01,1.597962690206568837e-01,4.155946673534043612e+02,2.465324550867080688e-01,6.545588374137878418e-01,-6.591396973848909768e-01,1.794627950376517234e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.579999999999947669e+00,-2.048044323942685985e-01,-1.173442960176398842e+01,1.581741115682506749e-01,4.253290361702208315e+02,3.493819534778594971e-01,6.943414211273193359e-01,-6.472204586024210560e-01,2.085615150128242723e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.599999999999947242e+00,-2.054895917160970420e-01,-1.177368633919880381e+01,1.563647218925839077e-01,4.367157289546609036e+02,4.490475058555603027e-01,7.324394583702087402e-01,-6.345430348365929119e-01,2.376517920907267600e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.619999999999946816e+00,-2.058036217624836794e-01,-1.179167893549705504e+01,1.543625699140823704e-01,4.496327881705262826e+02,5.439471602439880371e-01,7.685780525207519531e-01,-6.212154596475494284e-01,2.666328029497336272e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.639999999999946390e+00,-2.057467489730022692e-01,-1.178842036469063537e+01,1.521660638902993246e-01,4.638696526766890997e+02,6.325821876525878906e-01,8.025097846984863281e-01,-6.073635141168928220e-01,2.953924500357579253e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.659999999999945963e+00,-2.053197212495745383e-01,-1.176395347840314543e+01,1.497793052570964845e-01,4.791362709777268378e+02,7.135998010635375977e-01,8.340233564376831055e-01,-5.931289133838115735e-01,3.238095139955448065e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.679999999999945537e+00,-2.045237218933189105e-01,-1.171834607479456736e+01,1.472136089831765915e-01,4.950811352371215435e+02,7.858430147171020508e-01,8.629492521286010742e-01,-5.786665753764083098e-01,3.517562964861754016e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.699999999999945111e+00,-2.033603187747021757e-01,-1.165168798622547186e+01,1.444885425027645220e-01,5.113154472430550754e+02,8.483838438987731934e-01,8.891622424125671387e-01,-5.641411284495464473e-01,3.791015963470047434e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.719999999999944684e+00,-2.018314375791319115e-01,-1.156408954634238029e+01,1.416322963624842834e-01,5.274398894719195141e+02,9.005385637283325195e-01,9.125808477401733398e-01,-5.497228877103352840e-01,4.057138317318413900e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.739999999999944258e+00,-1.999393450407875861e-01,-1.145568062944705545e+01,1.386812909718799780e-01,5.430712553361329356e+02,9.418644905090332031e-01,9.331640601158142090e-01,-5.355835763264393812e-01,4.314641115222628831e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.759999999999943832e+00,-1.976866285601484030e-01,-1.132660948266686596e+01,1.356790443034785187e-01,5.578653093824743792e+02,9.721421003341674805e-01,9.509059190750122070e-01,-5.218920799547728251e-01,4.562290700974808155e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.779999999999943405e+00,-1.950761623199892547e-01,-1.117704078454436178e+01,1.326744294752723596e-01,5.715341099334571027e+02,9.913462996482849121e-01,9.658283591270446777e-01,-5.088104989630949371e-01,4.798933043706332668e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.799999999999942979e+00,-1.921110549372340159e-01,-1.100715264570940555e+01,1.297195345611016903e-01,5.838562540217510559e+02,9.996122717857360840e-01,9.779738783836364746e-01,-4.964907118206822179e-01,5.023512974296638900e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.819999999999942553e+00,-1.887945786955995686e-01,-1.081713255420834230e+01,1.268673669071296861e-01,5.946805547562054244e+02,9.971997141838073730e-01,9.873984456062316895e-01,-4.850715953836607919e-01,5.235087691267052978e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.839999999999942126e+00,-1.851300858267834748e-01,-1.060717257876939357e+01,1.241696366221544112e-01,6.039237460309497010e+02,9.844600558280944824e-01,9.941642284393310547e-01,-4.746769733531197577e-01,5.432834328229529941e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.859999999999941700e+00,-1.811209200051266954e-01,-1.037746429782036017e+01,1.216748160109540067e-01,6.115630590152651394e+02,9.618092775344848633e-01,9.983346462249755859e-01,-4.654142915790769330e-01,5.616051904580903198e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.879999999999941274e+00,-1.767703323394860249e-01,-1.012819398617747702e+01,1.194265955269421392e-01,6.176261273896831199e+02,9.297071099281311035e-01,9.999698996543884277e-01,-4.573739608439124082e-01,5.784158367665629408e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.899999999999940847e+00,-1.720814115865767491e-01,-9.859538616564471170e+00,1.174627944726746587e-01,6.221785962988074061e+02,8.886445760726928711e-01,9.991240501403808594e-01,-4.506292626933299239e-01,5.936683603709234092e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.919999999999940421e+00,-1.670570363536194591e-01,-9.571663121025958176e+00,1.158147144687544927e-01,6.253113666871425949e+02,8.391382098197937012e-01,9.958441257476806641e-01,-4.452366869451712117e-01,6.073259552996559396e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.939999999999939995e+00,-1.616998553837092345e-01,-9.264719261362301950e+00,1.145068735379441149e-01,6.271284653316045024e+02,7.817307114601135254e-01,9.901698231697082520e-01,-4.412365609761477181e-01,6.193608576235368757e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.959999999999939568e+00,-1.560123002468469799e-01,-8.938846356272144078e+00,1.135570320157298363e-01,6.277356223298838813e+02,7.169973254203796387e-01,9.821350574493408203e-01,-4.386538325986671927e-01,6.297531189017873121e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.979999999999939142e+00,-1.499966324713368770e-01,-8.594173981782562421e+00,1.129764053592391543e-01,6.272316735875115228e+02,6.455537676811218262e-01,9.717702865600585938e-01,-4.374988887423906792e-01,6.384894227229928054e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.999999999999938716e+00,-1.436550260790121492e-01,-8.230826700169171062e+00,1.127699722461741327e-01,6.257008793321692792e+02,5.680679082870483398e-01,9.591057896614074707e-01,-4.377683141359961505e-01,6.455620341856157518e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.019999999999938289e+00,-1.369896852976841828e-01,-7.848930804382647786e+00,1.129367999179312076e-01,6.232095073263358245e+02,4.852677881717681885e-01,9.441753625869750977e-01,-4.394455289043944224e-01,6.509679535300445519e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.039999999999937863e+00,-1.300029964199223009e-01,-7.448623018915898619e+00,1.134703427824647615e-01,6.198036362711068250e+02,3.979495763778686523e-01,9.270204901695251465e-01,-4.425012781341085000e-01,6.547083252767242900e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.059999999999937437e+00,-1.226977120436112401e-01,-7.030061056010414866e+00,1.143586972672770569e-01,6.155107442085688945e+02,3.069794476032257080e-01,9.076943397521972656e-01,-4.468939790111586263e-01,6.567881318241941546e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.079999999999937010e+00,-1.150771646435493345e-01,-6.593435852407475650e+00,1.155848297061986274e-01,6.103436446638119151e+02,2.132899463176727295e-01,8.862650990486145020e-01,-4.525699671913123168e-01,6.572161716065560988e-01,1.000000000000000222e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.099999999999936584e+00,-1.071455046211950979e-01,-6.138985208593937593e+00,1.171268154120291421e-01,6.043061310536473911e+02,1.178701892495155334e-01,8.628190755844116211e-01,-4.594637073305205544e-01,6.560053025641131574e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.119999999999936158e+00,-9.890795582318379076e-02,-5.667008428934825481e+00,1.189581465557370682e-01,5.974012627451269282e+02,2.174759842455387115e-02,8.374619483947753906e-01,-4.674980549834990007e-01,6.531729040841000034e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.139999999999935731e+00,-9.037107947019240584e-02,-5.177881443683384433e+00,1.210481591469378809e-01,5.896386821095095456e+02,-7.403365522623062134e-02,8.103194236755371094e-01,-4.765846594564745464e-01,6.487414916866612868e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.159999999999935305e+00,-8.154303527790185413e-02,-4.672071770110157729e+00,1.233626334134543950e-01,5.810441701927046552e+02,-1.684423983097076416e-01,7.815353274345397949e-01,-4.866245969768421831e-01,6.427393975437724061e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.179999999999934879e+00,-7.243382669050424383e-02,-4.150152563347949020e+00,1.258645796231886438e-01,5.716657363551212256e+02,-2.604890167713165283e-01,7.512694597244262695e-01,-4.975093048603968504e-01,6.352014259710813127e-01,1.000000000000000222e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.199999999999934452e+00,-6.305551712177637214e-02,-3.612815006092686243e+00,1.285152061407066892e-01,5.615793305159244255e+02,-3.492553830146789551e-01,7.196926474571228027e-01,-5.091218551720474439e-01,6.261693868876776481e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.219999999999934026e+00,-5.342240450337110147e-02,-3.060878309483846760e+00,1.312750221784165783e-01,5.508910512993974180e+02,-4.339209496974945068e-01,6.869819164276123047e-01,-5.213385744383890463e-01,6.156924176187441589e-01,1.000000000000000222e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.239999999999933600e+00,-4.355114369505574956e-02,-2.495296726694479439e+00,1.341049977298577611e-01,5.397357032384690001e+02,-5.137817263603210449e-01,6.533145308494567871e-01,-5.340309703249980222e-01,6.038270273067697369e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.259999999999933173e+00,-3.346081014986701518e-02,-1.917163200675887635e+00,1.369676974750841103e-01,5.282732740888717444e+02,-5.882636904716491699e-01,6.188616752624511719e-01,-5.470678928236846206e-01,5.906368124391970786e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.279999999999932747e+00,-2.317290224369417118e-02,-1.327709497632911795e+00,1.398282867080975211e-01,5.166813503604430480e+02,-6.569262146949768066e-01,5.837830901145935059e-01,-5.603178281241292247e-01,5.761918276417967721e-01,1.000000000000000222e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.299999999999932321e+00,-1.271128461442705415e-02,-7.283029605962481057e-01,1.426553321249503237e-01,5.051459391869169053e+02,-7.194579839706420898e-01,5.482220649719238281e-01,-5.736512027305677996e-01,5.605676270644250891e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.319999999999931894e+00,-2.102079151048652506e-03,-1.204402635575308605e-01,1.454213446930119891e-01,4.938513305646732761e+02,-7.756663560867309570e-01,5.123015642166137695e-01,-5.869425751524389723e-01,5.438440151871364314e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.339999999999931468e+00,8.626486244077913312e-03,4.942612538133258071e-01,1.481030396094380197e-01,4.829694531003430598e+02,-8.254605531692504883e-01,4.761214554309844971e-01,-6.000726001207818960e-01,5.261035683046230149e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.359999999999931042e+00,1.944425933275750751e-02,1.114073995524867300e+00,1.506813256877743146e-01,4.726504741652735220e+02,-8.688319921493530273e-01,4.397574067115783691e-01,-6.129296703563148485e-01,5.074300075951012623e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.379999999999930616e+00,3.031936338564555911e-02,1.737171559520969133e+00,1.531410645865486919e-01,4.630152406863239207e+02,-9.058328270912170410e-01,4.032603204250335693e-01,-6.254111696598159131e-01,4.879065073790908036e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.399999999999930189e+00,4.121840397912457377e-02,2.361640586269076802e+00,1.554706560150407868e-01,4.541500301504276536e+02,-9.365546703338623047e-01,3.666572570800781250e-01,-6.374243014508073069e-01,4.676140207766716350e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.419999999999929763e+00,5.210667394478329939e-02,2.985492501500375262e+00,1.576615139622992989e-01,4.461038344877928807e+02,-9.611083269119262695e-01,3.299529850482940674e-01,-6.488864862447861759e-01,4.466297009704729981e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.439999999999929337e+00,6.294835068379134313e-02,3.606674821490693628e+00,1.597074996827770044e-01,4.388885451083046974e+02,-9.796062707901000977e-01,2.931323051452636719e-01,-6.597253489966503626e-01,4.250254835797562247e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.459999999999928910e+00,7.370668308697281290e-02,4.223081862791827845e+00,1.616043662450086793e-01,4.324813694365602146e+02,-9.921475648880004883e-01,2.561624348163604736e-01,-6.698783386671421924e-01,4.028668778103694503e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.479999999999928484e+00,8.434416866223770626e-02,4.832564890885799436e+00,1.633492547781055237e-01,4.268291894023453210e+02,-9.988059997558593750e-01,2.189963310956954956e-01,-6.792920369180834861e-01,3.802120036261569247e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999928058e+00,9.482272374279920868e-02,5.432941872397339722e+00,1.649402721035747588e-01,4.218545304263354865e+02,-9.996212720870971680e-01,1.815752089023590088e-01,-6.879212222559477619e-01,3.571108920317992430e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.519999999999927631e+00,1.051038518267524147e-01,6.022007120241281264e+00,1.663761597557686933e-01,4.174623761827873523e+02,-9.945933818817138672e-01,1.438320279121398926e-01,-6.957277601428439873e-01,3.336050545201899031e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.539999999999927205e+00,1.151488163157474709e-01,6.597541190819483425e+00,1.676560563584295893e-01,4.135472973758210173e+02,-9.836794137954711914e-01,1.056941524147987366e-01,-7.026793880128262559e-01,3.097273171506877976e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.559999999999926779e+00,1.249188246025303428e-01,7.157321431459982009e+00,1.687793457444693723e-01,4.100008703438441557e+02,-9.667936563491821289e-01,6.708658486604690552e-02,-7.087484614913885927e-01,2.855019056830510049e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.579999999999926352e+00,1.343752308477221824e-01,7.699133598670628409e+00,1.697455769717256535e-01,4.067184755610998081e+02,-9.438096880912780762e-01,2.793486416339874268e-02,-7.139107225232976806e-01,2.609447664639530928e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.599999999999925926e+00,1.434797643034206871e-01,8.220784940117811246e+00,1.705544423075763816e-01,4.036059979247643241e+02,-9.145656824111938477e-01,-1.183199044317007065e-02,-7.181441445296208315e-01,2.360641020222633002e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.619999999999925500e+00,1.521947900906730489e-01,8.720119136075048516e+00,1.712057956608597498e-01,4.005858673682911899e+02,-8.788723945617675781e-01,-5.227811634540557861e-02,-7.214279058744992312e-01,2.108611058425501894e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.639999999999925073e+00,1.604836085263650070e-01,9.195033449590427566e+00,1.716996964203203191e-01,3.976027065914748277e+02,-8.365243673324584961e-01,-9.345758706331253052e-02,-7.237415388683612338e-01,1.853308821127462591e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.659999999999924647e+00,1.683107987789806970e-01,9.643498416511244287e+00,1.720364615685666121e-01,3.946287923364595827e+02,-7.873152494430541992e-01,-1.354101896286010742e-01,-7.250643014464308589e-01,1.594635456090580383e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.679999999999924221e+00,1.756426109597293284e-01,1.006358031065074776e+01,1.722167102802920347e-01,3.916689658200998565e+02,-7.310568094253540039e-01,-1.781576871871948242e-01,-7.253748181735567568e-01,1.332454973624027095e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.699999999999923794e+00,1.824474094458610196e-01,1.045346654434310629e+01,1.722413802837270691e-01,3.887656851820727866e+02,-6.676035523414611816e-01,-2.216984927654266357e-01,-7.246510400957323350e-01,1.066608816909201951e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.719999999999923368e+00,1.886961678508325413e-01,1.081149402814487459e+01,1.721116953356580659e-01,3.860035146459226780e+02,-5.968822240829467773e-01,-2.660025954246520996e-01,-7.228705761802851626e-01,7.969323634258786149e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.739999999999922942e+00,1.943630116586869683e-01,1.113618026149477735e+01,1.718290583973477725e-01,3.835130351787453833e+02,-5.189268589019775391e-01,-3.110057413578033447e-01,-7.200114496042484546e-01,5.232734370454397710e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.759999999999922515e+00,1.994257988782135449e-01,1.142625660174642377e+01,1.713948460787761696e-01,3.814731587336090683e+02,-4.339180290699005127e-01,-3.566037714481353760e-01,-7.160533283943261162e-01,2.455128788469952694e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.779999999999922089e+00,2.038667212309559496e-01,1.168070270970387092e+01,1.708100843478824460e-01,3.801109789107115375e+02,-3.422247171401977539e-01,-4.026470482349395752e-01,-7.109792673346663205e-01,-3.641288654021580719e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.799999999999921663e+00,2.076728983189131128e-01,1.189878059292320955e+01,1.700750018594262836e-01,3.796977833969915537e+02,-2.444456219673156738e-01,-4.489363729953765869e-01,-7.047779743904870609e-01,-3.224875893779886177e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
