scenario,seed,controller,attempted_rentals,served_rentals,attempted_returns,accepted_returns,lost_rentals,rejected_returns,service_failures,bikes_moved,truck_distance_km,unrealized_transfer_bikes,terminal_imbalance,terminal_truck_inventory,objective
paired_pulse,249,none,71,66,72,56,5,16,21,0,0.0,0,40.5,0,25.05
paired_pulse,249,open_loop,71,69,72,59,2,13,15,6,0.8533739059724342,0,40.5,0,19.520674781194487
paired_pulse,249,feedback,71,71,72,72,0,0,0,54,9.670582728203621,0,12.5,0,5.884116545640724
paired_pulse,250,none,78,78,82,71,0,11,11,0,0.0,0,37.5,0,14.75
paired_pulse,250,open_loop,78,78,82,74,0,8,8,6,0.8533739059724342,0,34.5,0,11.920674781194489
paired_pulse,250,feedback,78,78,82,82,0,0,0,52,7.246617723251864,0,10.5,0,5.099323544650373
paired_pulse,251,none,73,62,87,62,11,25,36,0,0.0,0,29.5,0,38.95
paired_pulse,251,open_loop,73,65,87,65,8,22,30,6,0.8533739059724342,0,29.5,0,33.42067478119449
paired_pulse,251,feedback,73,73,87,76,0,11,11,39,5.923062758600229,0,24.5,3,16.584612551720046
paired_pulse,252,none,69,69,85,75,0,10,10,0,0.0,0,27.5,0,12.75
paired_pulse,252,open_loop,69,69,85,78,0,7,7,6,0.8533739059724342,0,24.5,0,9.920674781194487
paired_pulse,252,feedback,69,69,85,80,0,5,5,10,0.8533739059724342,0,22.5,0,7.920674781194487
paired_pulse,253,none,48,48,74,60,0,14,14,0,0.0,0,31.5,0,17.15
paired_pulse,253,open_loop,48,48,74,63,0,11,11,6,0.8533739059724342,0,28.5,0,14.320674781194487
paired_pulse,253,feedback,48,48,74,70,0,4,4,20,3.413495623889737,0,28.5,0,8.532699124777947
paired_pulse,254,none,80,75,88,58,5,30,35,0,0.0,0,47.5,0,39.75
paired_pulse,254,open_loop,80,78,88,61,2,27,29,6,0.8533739059724342,0,47.5,0,34.22067478119449
paired_pulse,254,feedback,80,80,88,85,0,3,3,63,11.37733054014849,0,21.5,5,10.5754661080297
paired_pulse,255,none,77,66,88,64,11,24,35,0,0.0,0,30.5,0,38.05
paired_pulse,255,open_loop,77,69,88,67,8,21,29,6,0.8533739059724342,0,30.5,0,32.52067478119449
paired_pulse,255,feedback,77,77,88,82,0,6,6,41,8.347027763551985,0,29.5,3,12.669405552710398
paired_pulse,256,none,72,71,78,71,1,7,8,0,0.0,0,30.5,0,11.05
paired_pulse,256,open_loop,72,72,78,74,0,4,4,6,0.8533739059724342,0,28.5,0,7.320674781194487
paired_pulse,256,feedback,72,72,78,78,0,0,0,26,3.3882183322863315,0,13.5,0,3.3276436664572664
paired_pulse,257,none,67,64,79,66,3,13,16,0,0.0,0,31.5,0,19.15
paired_pulse,257,open_loop,67,67,79,69,0,10,10,6,0.8533739059724342,0,31.5,0,13.620674781194488
paired_pulse,257,feedback,67,67,79,75,0,4,4,24,4.1054355252932195,0,22.5,0,8.271087105058644
paired_pulse,258,none,64,64,93,82,0,11,11,0,0.0,0,33.5,0,14.35
paired_pulse,258,open_loop,64,64,93,85,0,8,8,6,0.8533739059724342,0,30.5,0,11.520674781194488
paired_pulse,258,feedback,64,64,93,90,0,3,3,16,0.8533739059724342,0,32.5,0,7.220674781194487
paired_pulse,259,none,62,62,90,74,0,16,16,0,0.0,0,23.5,0,18.35
paired_pulse,259,open_loop,62,62,90,77,0,13,13,6,0.8533739059724342,0,21.5,0,15.620674781194488
paired_pulse,259,feedback,62,62,90,85,0,5,5,22,2.5601217179173026,0,29.5,0,9.56202434358346
paired_pulse,260,none,87,75,69,59,12,10,22,0,0.0,0,46.5,0,26.65
paired_pulse,260,open_loop,87,78,69,62,9,7,16,6,0.8533739059724342,0,46.5,0,21.120674781194488
paired_pulse,260,feedback,87,87,69,69,0,0,0,52,11.402607831751896,0,16.5,0,6.53052156635038
paired_pulse,261,none,61,61,100,71,0,29,29,0,0.0,0,20.5,0,31.05
paired_pulse,261,open_loop,61,61,100,74,0,26,26,6,0.8533739059724342,0,22.5,0,28.72067478119449
paired_pulse,261,feedback,61,61,100,82,0,18,18,22,4.958809431265654,0,28.5,0,22.941761886253133
paired_pulse,262,none,75,75,83,63,0,20,20,0,0.0,0,40.5,0,24.05
paired_pulse,262,open_loop,75,75,83,66,0,17,17,6,0.8533739059724342,0,37.5,0,21.22067478119449
paired_pulse,262,feedback,75,75,83,77,0,6,6,36,8.099991629224299,0,18.5,0,11.26999832584486
paired_pulse,263,none,78,73,73,63,5,10,15,0,0.0,0,40.5,0,19.05
paired_pulse,263,open_loop,78,76,73,66,2,7,9,6,0.8533739059724342,0,40.5,0,13.520674781194487
paired_pulse,263,feedback,78,78,73,73,0,0,0,45,7.408051727820816,0,13.5,3,5.0816103455641635
paired_pulse,264,none,77,75,92,74,2,18,20,0,0.0,0,31.5,0,23.15
paired_pulse,264,open_loop,77,77,92,77,0,15,15,6,0.8533739059724342,0,30.5,0,18.520674781194487
paired_pulse,264,feedback,77,77,92,87,0,5,5,32,4.984086722869059,0,21.5,0,9.746817344573811
paired_pulse,265,none,70,70,84,76,0,8,8,0,0.0,0,25.5,0,10.55
paired_pulse,265,open_loop,70,70,84,79,0,5,5,6,0.8533739059724342,0,22.5,0,7.720674781194487
paired_pulse,265,feedback,70,70,84,84,0,0,0,28,4.1054355252932195,0,20.5,0,4.271087105058644
paired_pulse,266,none,61,61,85,77,0,8,8,0,0.0,0,22.5,0,10.25
paired_pulse,266,open_loop,61,61,85,80,0,5,5,6,0.8533739059724342,0,25.5,0,8.020674781194487
paired_pulse,266,feedback,61,61,85,82,0,3,3,10,0.8533739059724342,0,27.5,0,6.420674781194487
paired_pulse,267,none,61,58,77,61,3,16,19,0,0.0,0,32.5,0,22.25
paired_pulse,267,open_loop,61,61,77,64,0,13,13,6,0.8533739059724342,0,32.5,0,16.72067478119449
paired_pulse,267,feedback,61,61,77,74,0,3,3,26,2.5601217179173026,0,22.5,0,7.06202434358346
paired_pulse,268,none,74,72,99,73,2,26,28,0,0.0,0,29.5,0,30.95
paired_pulse,268,open_loop,74,74,99,76,0,23,23,6,0.8533739059724342,0,28.5,0,26.32067478119449
paired_pulse,268,feedback,74,74,99,94,0,5,5,42,5.0949661442312,0,26.5,0,10.76899322884624
paired_pulse,269,none,81,77,83,67,4,16,20,0,0.0,0,40.5,0,24.05
paired_pulse,269,open_loop,81,80,83,70,1,13,14,6,0.8533739059724342,0,40.5,0,18.520674781194487
paired_pulse,269,feedback,81,81,83,83,0,0,0,51,8.099991629224299,0,13.5,3,5.51999832584486
paired_pulse,270,none,63,63,93,82,0,11,11,0,0.0,0,46.5,0,15.65
paired_pulse,270,open_loop,63,63,93,85,0,8,8,6,0.8533739059724342,0,43.5,0,12.820674781194487
paired_pulse,270,feedback,63,63,93,91,0,2,2,28,4.266869529862171,0,34.5,0,7.703373905972435
paired_pulse,271,none,67,64,85,68,3,17,20,0,0.0,0,31.5,0,23.15
paired_pulse,271,open_loop,67,67,85,71,0,14,14,6,0.8533739059724342,0,31.5,0,17.620674781194488
paired_pulse,271,feedback,67,67,85,83,0,2,2,30,4.266869529862171,0,22.5,0,6.603373905972434
paired_pulse,272,none,69,67,87,73,2,14,16,0,0.0,0,35.5,0,19.55
paired_pulse,272,open_loop,69,69,87,76,0,11,11,6,0.8533739059724342,0,34.5,0,14.920674781194489
paired_pulse,272,feedback,69,69,87,85,0,2,2,24,4.266869529862171,0,25.5,0,6.603373905972434
paired_pulse,273,none,70,70,86,73,0,13,13,0,0.0,0,24.5,0,15.45
paired_pulse,273,open_loop,70,70,86,76,0,10,10,6,0.8533739059724342,0,21.5,0,12.620674781194488
paired_pulse,273,feedback,70,70,86,77,0,9,9,16,1.7067478119448685,0,13.5,0,11.491349562388974
paired_pulse,274,none,69,69,97,69,0,28,28,0,0.0,0,30.5,0,31.05
paired_pulse,274,open_loop,69,69,97,72,0,25,25,6,0.8533739059724342,0,27.5,0,28.22067478119449
paired_pulse,274,feedback,69,69,97,85,0,12,12,32,4.984086722869059,0,22.5,0,16.84681734457381
paired_pulse,275,none,76,69,90,75,7,15,22,0,0.0,0,27.5,0,24.75
paired_pulse,275,open_loop,76,72,90,78,4,12,16,6,0.8533739059724342,0,27.5,0,19.22067478119449
paired_pulse,275,feedback,76,76,90,90,0,0,0,38,4.266869529862171,0,20.5,0,4.8033739059724345
paired_pulse,276,none,79,79,87,71,0,16,16,0,0.0,0,38.5,0,19.85
paired_pulse,276,open_loop,79,79,87,74,0,13,13,6,0.8533739059724342,0,35.5,0,17.020674781194487
paired_pulse,276,feedback,79,79,87,86,0,1,1,32,8.185593758983034,0,21.5,0,6.387118751796606
paired_pulse,277,none,83,74,75,72,9,3,12,0,0.0,0,32.5,0,15.25
paired_pulse,277,open_loop,83,77,75,75,6,0,6,6,0.8533739059724342,0,32.5,0,9.720674781194486
paired_pulse,277,feedback,83,83,75,75,0,0,0,44,7.518931149182956,0,2.5,0,3.9537862298365916
paired_pulse,278,none,56,52,91,71,4,20,24,0,0.0,0,44.5,0,28.45
paired_pulse,278,open_loop,56,55,91,74,1,17,18,6,0.8533739059724342,0,44.5,0,22.92067478119449
paired_pulse,278,feedback,56,56,91,86,0,5,5,30,2.5601217179173026,0,36.5,0,10.662024343583461
paired_pulse,279,none,60,58,89,72,2,17,19,0,0.0,0,39.5,0,22.95
paired_pulse,279,open_loop,60,60,89,75,0,14,14,6,0.8533739059724342,0,38.5,0,18.320674781194487
paired_pulse,279,feedback,60,60,89,81,0,8,8,24,2.5601217179173026,0,27.5,0,12.46202434358346
paired_pulse,280,none,72,72,97,75,0,22,22,0,0.0,0,23.5,0,24.35
paired_pulse,280,open_loop,72,72,97,78,0,19,19,6,0.8533739059724342,0,20.5,0,21.52067478119449
paired_pulse,280,feedback,72,72,97,85,0,12,12,20,5.650749332669136,0,20.5,0,16.180149866533828
paired_pulse,281,none,58,57,82,67,1,15,16,0,0.0,0,39.5,0,19.95
paired_pulse,281,open_loop,58,58,82,70,0,12,12,6,0.8533739059724342,0,37.5,0,16.22067478119449
paired_pulse,281,feedback,58,58,82,80,0,2,2,26,4.984086722869059,0,33.5,0,7.646817344573812
paired_pulse,282,none,75,69,90,72,6,18,24,0,0.0,0,27.5,0,26.75
paired_pulse,282,open_loop,75,72,90,75,3,15,18,6,0.8533739059724342,0,27.5,0,21.22067478119449
paired_pulse,282,feedback,75,75,90,90,0,0,0,47,5.0949661442312,0,21.5,1,5.51899322884624
paired_pulse,283,none,70,63,87,57,7,30,37,0,0.0,0,36.5,0,40.65
paired_pulse,283,open_loop,70,66,87,60,4,27,31,6,0.8533739059724342,0,36.5,0,35.12067478119449
paired_pulse,283,feedback,70,70,87,79,0,8,8,48,5.812183337238088,0,17.5,0,13.312436667447617
paired_pulse,284,none,87,81,99,76,6,23,29,0,0.0,0,35.5,0,32.55
paired_pulse,284,open_loop,87,84,99,79,3,20,23,6,0.8533739059724342,0,35.5,0,27.02067478119449
paired_pulse,284,feedback,87,87,99,91,0,8,8,43,6.690834534813927,0,17.5,1,13.238166906962785
paired_pulse,285,none,62,61,90,59,1,31,32,0,0.0,0,32.5,0,35.25
paired_pulse,285,open_loop,62,62,90,62,0,28,28,6,0.8533739059724342,0,30.5,0,31.52067478119449
paired_pulse,285,feedback,62,62,90,73,0,17,17,28,3.3882183322863315,0,20.5,0,21.127643666457267
paired_pulse,286,none,68,68,95,74,0,21,21,0,0.0,0,29.5,0,23.95
paired_pulse,286,open_loop,68,68,95,77,0,18,18,6,0.8533739059724342,0,26.5,0,21.120674781194488
paired_pulse,286,feedback,68,68,95,83,0,12,12,20,2.5601217179173026,0,21.5,0,15.662024343583461
paired_pulse,287,none,87,78,93,87,9,6,15,0,0.0,0,34.5,0,18.45
paired_pulse,287,open_loop,87,81,93,90,6,3,9,6,0.8533739059724342,0,34.5,0,12.920674781194489
paired_pulse,287,feedback,87,87,93,93,0,0,0,42,4.266869529862171,0,12.5,0,4.203373905972434
paired_pulse,288,none,71,65,96,76,6,20,26,0,0.0,0,32.5,0,29.25
paired_pulse,288,open_loop,71,68,96,79,3,17,20,6,0.8533739059724342,0,32.5,0,23.72067478119449
paired_pulse,288,feedback,71,70,96,92,1,4,5,32,3.413495623889737,0,28.5,0,10.132699124777947
paired_pulse,289,none,75,71,91,73,4,18,22,0,0.0,0,31.5,0,25.15
paired_pulse,289,open_loop,75,74,91,76,1,15,16,6,0.8533739059724342,0,31.5,0,19.620674781194488
paired_pulse,289,feedback,75,75,91,91,0,0,0,40,5.812183337238088,0,23.5,0,5.512436667447618
paired_pulse,290,none,74,69,82,65,5,17,22,0,0.0,0,34.5,0,25.45
paired_pulse,290,open_loop,74,72,82,68,2,14,16,6,0.8533739059724342,0,34.5,0,19.92067478119449
paired_pulse,290,feedback,74,74,82,82,0,0,0,43,8.236148342189844,0,19.5,5,5.747229668437969
paired_pulse,291,none,63,63,83,70,0,13,13,0,0.0,0,24.5,0,15.45
paired_pulse,291,open_loop,63,63,83,73,0,10,10,6,0.8533739059724342,0,21.5,0,12.620674781194488
paired_pulse,291,feedback,63,63,83,76,0,7,7,15,4.1054355252932195,0,24.5,3,11.021087105058644
paired_pulse,292,none,67,64,89,70,3,19,22,0,0.0,0,31.5,0,25.15
paired_pulse,292,open_loop,67,67,89,73,0,16,16,6,0.8533739059724342,0,31.5,0,19.620674781194488
paired_pulse,292,feedback,67,67,89,86,0,3,3,32,4.266869529862171,0,25.5,0,8.003373905972435
paired_pulse,293,none,73,71,101,78,2,23,25,0,0.0,0,34.5,0,28.45
paired_pulse,293,open_loop,73,73,101,81,0,20,20,6,0.8533739059724342,0,33.5,0,23.82067478119449
paired_pulse,293,feedback,73,73,101,95,0,6,6,34,4.266869529862171,0,28.5,0,11.403373905972433
paired_pulse,294,none,72,68,72,60,4,12,16,0,0.0,0,38.5,0,19.85
paired_pulse,294,open_loop,72,71,72,63,1,9,10,6,0.8533739059724342,0,38.5,0,14.320674781194487
paired_pulse,294,feedback,72,72,72,72,0,0,0,42,6.554677821848381,0,13.5,0,4.760935564369676
paired_pulse,295,none,59,59,71,62,0,9,9,0,0.0,0,25.5,0,11.55
paired_pulse,295,open_loop,59,59,71,65,0,6,6,6,0.8533739059724342,0,22.5,0,8.720674781194486
paired_pulse,295,feedback,59,59,71,69,0,2,2,15,4.1054355252932195,0,23.5,3,5.921087105058644
paired_pulse,296,none,66,64,81,63,2,18,20,0,0.0,0,31.5,0,23.15
paired_pulse,296,open_loop,66,66,81,66,0,15,15,6,0.8533739059724342,0,30.5,0,18.520674781194487
paired_pulse,296,feedback,66,66,81,78,0,3,3,26,5.812183337238088,0,26.5,4,8.112436667447618
paired_pulse,297,none,66,66,83,76,0,7,7,0,0.0,0,37.5,0,10.75
paired_pulse,297,open_loop,66,66,83,79,0,4,4,6,0.8533739059724342,0,34.5,0,7.920674781194487
paired_pulse,297,feedback,66,66,83,83,0,0,0,20,4.1054355252932195,0,24.5,0,4.271087105058644
paired_pulse,298,none,62,60,92,76,2,16,18,0,0.0,0,43.5,0,22.35
paired_pulse,298,open_loop,62,62,92,79,0,13,13,6,0.8533739059724342,0,42.5,0,17.72067478119449
paired_pulse,298,feedback,62,62,92,88,0,4,4,24,3.413495623889737,0,33.5,0,9.232699124777948
paired_pulse,299,none,86,67,85,65,19,20,39,0,0.0,0,32.5,0,42.25
paired_pulse,299,open_loop,86,70,85,68,16,17,33,6,0.8533739059724342,0,32.5,0,36.72067478119448
paired_pulse,299,feedback,86,86,85,85,0,0,0,56,9.917618862531308,0,23.5,0,7.133523772506262
paired_pulse,300,none,76,73,81,69,3,12,15,0,0.0,0,34.5,0,18.45
paired_pulse,300,open_loop,76,76,81,72,0,9,9,6,0.8533739059724342,0,34.5,0,12.920674781194489
paired_pulse,300,feedback,76,76,81,81,0,0,0,38,6.529400530244976,0,22.5,6,5.455880106048996
paired_pulse,301,none,79,73,66,66,6,0,6,0,0.0,0,37.5,0,9.75
paired_pulse,301,open_loop,79,76,66,66,3,0,3,6,0.8533739059724342,0,34.5,0,6.920674781194487
paired_pulse,301,feedback,79,79,66,66,0,0,0,42,5.0949661442312,0,7.5,0,3.8689932288462403
paired_pulse,302,none,73,73,89,78,0,11,11,0,0.0,0,25.5,0,13.55
paired_pulse,302,open_loop,73,73,89,81,0,8,8,6,0.8533739059724342,0,23.5,0,10.820674781194487
paired_pulse,302,feedback,73,73,89,89,0,0,0,26,3.2773389109241906,0,22.5,2,4.205467782184838
paired_pulse,303,none,73,63,80,65,10,15,25,0,0.0,0,31.5,0,28.15
paired_pulse,303,open_loop,73,66,80,68,7,12,19,6,0.8533739059724342,0,31.5,0,22.620674781194488
paired_pulse,303,feedback,73,73,80,80,0,0,0,38,5.9736173418070395,0,18.5,0,4.944723468361408
paired_pulse,304,none,58,58,74,71,0,3,3,0,0.0,0,20.5,0,5.050000000000001
paired_pulse,304,open_loop,58,58,74,74,0,0,0,6,0.8533739059724342,0,22.5,0,2.7206747811944867
paired_pulse,304,feedback,58,58,74,74,0,0,0,16,0.8533739059724342,0,22.5,0,3.2206747811944867
paired_pulse,305,none,90,82,93,77,8,16,24,0,0.0,0,35.5,0,27.55
paired_pulse,305,open_loop,90,85,93,80,5,13,18,6,0.8533739059724342,0,35.5,0,22.02067478119449
paired_pulse,305,feedback,90,90,93,93,0,0,0,47,4.984086722869059,0,14.5,1,4.796817344573812
paired_pulse,306,none,75,65,75,61,10,14,24,0,0.0,0,34.5,0,27.45
paired_pulse,306,open_loop,75,68,75,64,7,11,18,6,0.8533739059724342,0,34.5,0,21.92067478119449
paired_pulse,306,feedback,75,75,75,75,0,0,0,36,6.665557243210522,0,22.5,0,5.383111448642104
paired_pulse,307,none,80,75,71,56,5,15,20,0,0.0,0,49.5,0,24.95
paired_pulse,307,open_loop,80,77,71,59,3,12,15,6,0.8533739059724342,0,48.5,0,20.320674781194487
paired_pulse,307,feedback,80,80,71,71,0,0,0,58,11.983668311793238,0,15.5,4,6.846733662358647
paired_pulse,308,none,80,69,79,67,11,12,23,0,0.0,0,32.5,0,26.25
paired_pulse,308,open_loop,80,72,79,70,8,9,17,6,0.8533739059724342,0,32.5,0,20.72067478119449
paired_pulse,308,feedback,80,80,79,79,0,0,0,46,8.37230505515539,0,9.5,0,4.924461011031078
paired_pulse,309,none,85,78,100,75,7,25,32,0,0.0,0,33.5,0,35.35
paired_pulse,309,open_loop,85,81,100,78,4,22,26,6,0.8533739059724342,0,33.5,0,29.82067478119449
paired_pulse,309,feedback,85,85,100,93,0,7,7,38,5.0949661442312,0,20.5,0,11.96899322884624
paired_pulse,310,none,71,70,84,64,1,20,21,0,0.0,0,36.5,0,24.65
paired_pulse,310,open_loop,71,71,84,67,0,17,17,6,0.8533739059724342,0,34.5,0,20.92067478119449
paired_pulse,310,feedback,71,71,84,80,0,4,4,38,4.958809431265654,0,24.5,0,9.341761886253131
paired_pulse,311,none,79,77,85,72,2,13,15,0,0.0,0,33.5,0,18.35
paired_pulse,311,open_loop,79,79,85,75,0,10,10,6,0.8533739059724342,0,32.5,0,13.720674781194488
paired_pulse,311,feedback,79,79,85,85,0,0,0,38,5.0949661442312,0,13.5,0,4.26899322884624
paired_pulse,312,none,69,69,89,69,0,20,20,0,0.0,0,30.5,0,23.05
paired_pulse,312,open_loop,69,69,89,72,0,17,17,6,0.8533739059724342,0,27.5,0,20.22067478119449
paired_pulse,312,feedback,69,69,89,85,0,4,4,32,5.0949661442312,0,23.5,0,8.968993228846239
paired_pulse,313,none,66,59,88,71,7,17,24,0,0.0,0,41.5,0,28.15
paired_pulse,313,open_loop,66,62,88,74,4,14,18,6,0.8533739059724342,0,41.5,0,22.620674781194488
paired_pulse,313,feedback,66,66,88,84,0,4,4,30,4.266869529862171,0,31.5,0,9.503373905972435
paired_pulse,314,none,60,60,75,61,0,14,14,0,0.0,0,29.5,0,16.95
paired_pulse,314,open_loop,60,60,75,64,0,11,11,6,0.8533739059724342,0,26.5,0,14.120674781194488
paired_pulse,314,feedback,60,60,75,75,0,0,0,32,3.2773389109241906,0,21.5,0,4.405467782184838
paired_pulse,315,none,78,69,71,63,9,8,17,0,0.0,0,36.5,0,20.65
paired_pulse,315,open_loop,78,72,71,66,6,5,11,6,0.8533739059724342,0,36.5,0,15.120674781194488
paired_pulse,315,feedback,78,78,71,71,0,0,0,48,6.554677821848381,0,6.5,0,4.360935564369677
paired_pulse,316,none,80,74,93,74,6,19,25,0,0.0,0,30.5,0,28.05
paired_pulse,316,open_loop,80,77,93,77,3,16,19,6,0.8533739059724342,0,30.5,0,22.52067478119449
paired_pulse,316,feedback,80,80,93,85,0,8,8,32,5.120243435834605,0,15.5,0,12.174048687166922
paired_pulse,317,none,58,58,95,79,0,16,16,0,0.0,0,27.5,0,18.75
paired_pulse,317,open_loop,58,58,95,82,0,13,13,6,0.8533739059724342,0,30.5,0,16.520674781194487
paired_pulse,317,feedback,58,58,95,85,0,10,10,12,0.8533739059724342,0,33.5,0,14.120674781194486
paired_pulse,318,none,73,73,87,66,0,21,21,0,0.0,0,37.5,0,24.75
paired_pulse,318,open_loop,73,73,87,69,0,18,18,6,0.8533739059724342,0,34.5,0,21.92067478119449
paired_pulse,318,feedback,73,73,87,77,0,10,10,34,6.529400530244976,0,19.5,0,14.955880106048994
paired_pulse,319,none,70,69,99,78,1,21,22,0,0.0,0,36.5,0,25.65
paired_pulse,319,open_loop,70,70,99,81,0,18,18,6,0.8533739059724342,0,34.5,0,21.92067478119449
paired_pulse,319,feedback,70,70,99,90,0,9,9,24,3.413495623889737,0,26.5,0,13.532699124777947
paired_pulse,320,none,65,61,91,65,4,26,30,0,0.0,0,26.5,0,32.65
paired_pulse,320,open_loop,65,64,91,68,1,23,24,6,0.8533739059724342,0,26.5,0,27.120674781194488
paired_pulse,320,feedback,65,65,91,82,0,9,9,34,4.266869529862171,0,24.5,0,14.003373905972435
paired_pulse,321,none,72,70,89,71,2,18,20,0,0.0,0,29.5,0,22.95
paired_pulse,321,open_loop,72,72,89,74,0,15,15,6,0.8533739059724342,0,28.5,0,18.320674781194487
paired_pulse,321,feedback,72,72,89,85,0,4,4,28,4.958809431265654,0,20.5,0,8.441761886253131
paired_pulse,322,none,65,65,89,64,0,25,25,0,0.0,0,31.5,0,28.15
paired_pulse,322,open_loop,65,65,89,67,0,22,22,6,0.8533739059724342,0,28.5,0,25.32067478119449
paired_pulse,322,feedback,65,65,89,84,0,5,5,44,8.842486113834592,0,25.5,0,11.51849722276692
paired_pulse,323,none,65,62,79,70,3,9,12,0,0.0,0,37.5,0,15.75
paired_pulse,323,open_loop,65,65,79,73,0,6,6,6,0.8533739059724342,0,37.5,0,10.220674781194486
paired_pulse,323,feedback,65,65,79,79,0,0,0,24,2.5601217179173026,0,25.5,0,4.262024343583461
paired_pulse,324,none,74,72,77,67,2,10,12,0,0.0,0,31.5,0,15.15
paired_pulse,324,open_loop,74,74,77,70,0,7,7,6,0.8533739059724342,0,30.5,0,10.520674781194487
paired_pulse,324,feedback,74,74,77,77,0,0,0,44,6.529400530244976,0,9.5,0,4.455880106048996
paired_pulse,325,none,83,81,77,65,2,12,14,0,0.0,0,44.5,0,18.45
paired_pulse,325,open_loop,83,83,77,68,0,9,9,6,0.8533739059724342,0,43.5,0,13.820674781194487
paired_pulse,325,feedback,83,83,77,77,0,0,0,52,9.670582728203621,0,16.5,8,6.184116545640725
paired_pulse,326,none,71,68,84,72,3,12,15,0,0.0,0,31.5,0,18.15
paired_pulse,326,open_loop,71,71,84,75,0,9,9,6,0.8533739059724342,0,31.5,0,12.620674781194488
paired_pulse,326,feedback,71,71,84,84,0,0,0,32,3.3882183322863315,0,19.5,0,4.227643666457267
paired_pulse,327,none,73,70,76,62,3,14,17,0,0.0,0,38.5,0,20.85
paired_pulse,327,open_loop,73,73,76,65,0,11,11,6,0.8533739059724342,0,38.5,0,15.320674781194487
paired_pulse,327,feedback,73,73,76,76,0,0,0,44,8.236148342189844,0,16.5,0,5.49722966843797
paired_pulse,328,none,48,48,75,61,0,14,14,0,0.0,0,22.5,0,16.25
paired_pulse,328,open_loop,48,48,75,64,0,11,11,6,0.8533739059724342,0,22.5,0,13.720674781194488
paired_pulse,328,feedback,48,48,75,70,0,5,5,18,2.5601217179173026,0,28.5,0,9.26202434358346
paired_pulse,329,none,76,69,88,75,7,13,20,0,0.0,0,31.5,0,23.15
paired_pulse,329,open_loop,76,72,88,78,4,10,14,6,0.8533739059724342,0,31.5,0,17.620674781194488
paired_pulse,329,feedback,76,76,88,88,0,0,0,38,5.9736173418070395,0,18.5,0,4.944723468361408
paired_pulse,330,none,82,73,71,55,9,16,25,0,0.0,0,46.5,0,29.65
paired_pulse,330,open_loop,82,76,71,58,6,13,19,6,0.8533739059724342,0,46.5,0,24.120674781194488
paired_pulse,330,feedback,82,82,71,71,0,0,0,64,9.695860019807027,0,7.5,0,5.889172003961406
paired_pulse,331,none,75,71,90,78,4,12,16,0,0.0,0,36.5,0,19.65
paired_pulse,331,open_loop,75,74,90,81,1,9,10,6,0.8533739059724342,0,36.5,0,14.120674781194488
paired_pulse,331,feedback,75,75,90,90,0,0,0,34,4.266869529862171,0,21.5,0,4.703373905972434
paired_pulse,332,none,65,65,98,72,0,26,26,0,0.0,0,23.5,0,28.35
paired_pulse,332,open_loop,65,65,98,75,0,23,23,6,0.8533739059724342,0,20.5,0,25.52067478119449
paired_pulse,332,feedback,65,65,98,78,0,20,20,12,2.5601217179173026,0,20.5,0,23.16202434358346
paired_pulse,333,none,63,54,101,75,9,26,35,0,0.0,0,48.5,0,39.85
paired_pulse,333,open_loop,63,57,101,78,6,23,29,6,0.8533739059724342,0,48.5,0,34.32067478119449
paired_pulse,333,feedback,63,60,101,89,3,12,15,28,6.665557243210523,0,40.5,0,21.783111448642103
paired_pulse,334,none,68,63,94,71,5,23,28,0,0.0,0,33.5,0,31.35
paired_pulse,334,open_loop,68,66,94,74,2,20,22,6,0.8533739059724342,0,33.5,0,25.82067478119449
paired_pulse,334,feedback,68,68,94,85,0,9,9,30,4.21631494665536,0,23.5,0,13.693262989331071
paired_pulse,335,none,57,57,74,62,0,12,12,0,0.0,0,30.5,0,15.05
paired_pulse,335,open_loop,57,57,74,65,0,9,9,6,0.8533739059724342,0,27.5,0,12.220674781194488
paired_pulse,335,feedback,57,57,74,73,0,1,1,22,2.5601217179173026,0,22.5,0,4.86202434358346
paired_pulse,336,none,62,55,86,66,7,20,27,0,0.0,0,38.5,0,30.85
paired_pulse,336,open_loop,62,58,86,69,4,17,21,6,0.8533739059724342,0,38.5,0,25.32067478119449
paired_pulse,336,feedback,62,62,86,80,0,6,6,28,8.26142563379325,0,31.5,0,12.202285126758651
paired_pulse,337,none,66,66,104,81,0,23,23,0,0.0,0,26.5,0,25.65
paired_pulse,337,open_loop,66,66,104,84,0,20,20,6,0.8533739059724342,0,24.5,0,22.92067478119449
paired_pulse,337,feedback,66,66,104,95,0,9,9,28,3.2773389109241906,0,35.5,0,14.605467782184839
paired_pulse,338,none,83,73,79,68,10,11,21,0,0.0,0,35.5,0,24.55
paired_pulse,338,open_loop,83,76,79,71,7,8,15,6,0.8533739059724342,0,35.5,0,19.020674781194487
paired_pulse,338,feedback,83,82,79,79,1,0,1,50,6.690834534813927,0,7.5,2,5.588166906962785
paired_pulse,339,none,76,65,69,59,11,10,21,0,0.0,0,36.5,0,24.65
paired_pulse,339,open_loop,76,68,69,62,8,7,15,6,0.8533739059724342,0,36.5,0,19.120674781194488
paired_pulse,339,feedback,76,76,69,68,0,1,1,50,7.518931149182956,0,6.5,0,5.653786229836592
paired_pulse,340,none,76,69,80,64,7,16,23,0,0.0,0,35.5,0,26.55
paired_pulse,340,open_loop,76,72,80,67,4,13,17,6,0.8533739059724342,0,35.5,0,21.02067478119449
