split,sequence,block_id,workload_phase,prompt_tokens,output_tokens,concurrency,requested_power_limit_w,requested_clock_mhz,batch_index,request_index,prompt_tokens_observed,completion_tokens,ttft_s,tpot_s,total_s,start_elapsed_s,end_elapsed_s
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,4,3,128,32,0.6590344410000171,0.10113113648387093,3.7940996720000157,555.044114914,558.838214586
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,4,4,128,32,0.6594842099999596,0.10114310222580834,3.7949203790000183,555.044315169,558.839235548
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,4,5,128,32,0.6580280030000267,0.10114834967742119,3.7936268430000837,555.04586332,558.839490163
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,4,6,128,32,0.6588529289999769,0.10116648441935687,3.79501394600004,555.044529924,558.83954387
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,4,7,128,32,0.1469196450000254,0.11441173541935577,3.6936834430000545,555.043587884,558.737271327
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,5,0,128,32,0.6594038649999447,0.10116727429032556,3.795589368000037,558.842547221,562.638136589
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,5,1,128,32,0.6605800439999712,0.10116474735483764,3.796687211999938,558.841610174,562.638297386
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,5,2,128,32,0.6589338349999707,0.10118540751612991,3.795681467999998,558.842768978,562.638450446
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,5,3,128,32,0.659673221999924,0.10114775358064684,3.795253582999976,558.8418581450001,562.637111728
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,5,4,128,32,0.6590335360000381,0.10116164590322702,3.7950445590000754,558.843312098,562.638356657
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,5,5,128,32,0.1501647979999916,0.11432491609677468,3.6942371970000067,558.8420918,562.536328997
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,5,6,128,32,0.6590671339999972,0.10117704538709683,3.795555540999999,558.842969096,562.638524637
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,5,7,128,32,0.6609658899999431,0.10115978551612942,3.796919240999955,558.841306678,562.638225919
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,6,0,128,32,0.6636600059999864,0.10104837009677589,3.796159479000039,562.641403072,566.437562551
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,6,1,128,32,0.6644406980000213,0.10101636332258075,3.7959479610000244,562.64045733,566.436405291
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,6,2,128,32,0.6648162579999735,0.101041806000001,3.7971122440000045,562.64069952,566.437811764
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,6,3,128,32,0.6641699040000049,0.10104595170967866,3.7965944070000432,562.641152029,566.437746436
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,6,4,128,32,0.6633357660000456,0.1010344319999985,3.795403157999999,562.642072269,566.437475427
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,6,5,128,32,0.6635301830000344,0.10104692225806297,3.7959847729999865,562.641707002,566.437691775
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,6,6,128,32,0.1511628619999783,0.11431949622580774,3.6950672450000184,562.640927532,566.335994777
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,6,7,128,32,0.6654204300000401,0.10104179267741822,3.797716003000005,562.640165432,566.437881435
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,7,0,128,32,0.665053688999933,0.10103870541935624,3.7972535569999764,566.439778065,570.237031622
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,7,1,128,32,0.6648773559999199,0.10102437454838764,3.796632966999937,566.440020168,570.236653135
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,7,2,128,32,0.6634123180000415,0.10100221222580785,3.794480897000085,566.441132029,570.235612926
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,7,3,128,32,0.6631301159999339,0.1010491501290326,3.7956537699999444,566.441502751,570.237156521
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,7,4,128,32,0.6632958889999827,0.10104585445161583,3.7957173770000736,566.440859307,570.236576684
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,7,5,128,32,0.6638505119999536,0.10102871399999824,3.7957406459998992,566.440618164,570.23635881
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,7,6,128,32,0.15222524000000703,0.11426940487096852,3.6945767910000313,566.440288037,570.134864828
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,7,7,128,32,0.6648452760000509,0.10103651651612719,3.7969772879999937,566.439500621,570.236477909
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,8,0,128,32,0.6751074119999885,0.10117989458064452,3.811684143999969,570.239982787,574.051666931
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,8,1,128,32,0.6758132539999906,0.1011876859032261,3.812631517,570.239201472,574.051832989
